zone_sk,ds,aqi_forecast,aqi_lower,aqi_upper,row_type,pm25_forecast,pm25_lower,pm25_upper,co2_forecast,co2_lower,co2_upper,nrj_forecast,nrj_lower,nrj_upper
3,2023-03-01,31.543,27.7966,35.8022,forecast,20.345,16.3871,24.0315,110.1497,72.6839,151.0622,49.9004,9.5061,91.2928
3,2023-04-01,19.9289,15.8972,23.9172,forecast,14.7827,10.8344,18.5048,24.6176,0.0,65.1439,50.2079,10.8025,90.4436
3,2023-05-01,28.5643,24.4076,32.8804,forecast,16.1199,12.342,19.5777,104.3014,64.0744,146.5166,72.5989,34.6296,115.1096
3,2023-06-01,29.1023,24.9707,32.7341,forecast,18.8182,15.2075,22.6144,51.2855,11.2649,91.4449,66.6502,25.422,106.838
3,2023-07-01,26.0517,22.0473,29.9803,forecast,17.7677,13.9404,21.4219,29.1896,0.0,68.2539,60.2956,17.9094,99.0484
3,2023-08-01,29.5859,25.6704,33.5979,forecast,14.6564,10.8574,18.1518,16.8055,0.0,57.6767,63.4396,22.2724,102.2955
3,2023-09-01,22.8644,18.9723,26.814,forecast,15.1287,11.5185,18.7196,81.2864,44.341,121.0979,70.4772,30.5054,113.9145
3,2023-10-01,20.6871,16.9774,24.4727,forecast,13.0603,9.7381,16.8071,63.2645,21.3485,102.3075,72.2908,30.4298,115.0864
3,2023-11-01,26.4406,21.9881,30.8645,forecast,18.5922,15.0209,21.8772,12.9,0.0,54.9217,56.6868,10.7213,96.414
3,2023-12-01,22.0684,17.7336,26.072,forecast,12.0057,8.2063,15.5454,60.3232,19.4017,99.2613,70.2553,29.3857,106.8132
3,2024-01-01,26.807,22.615,31.0185,forecast,23.5583,20.0064,27.1264,70.5034,26.2118,110.2924,172.297,132.912,213.4028
3,2024-02-01,23.3069,19.2818,27.1366,forecast,14.4793,10.7284,18.221,13.6852,0.0,52.7039,34.6289,0.0,73.6801
3,2024-03-01,26.9855,23.0649,30.8304,forecast,17.1816,13.787,20.9619,8.4727,0.0,47.9092,58.6201,17.8102,100.9381
3,2024-04-01,27.7876,23.9666,31.8715,forecast,20.8621,17.2655,24.3863,85.8141,47.0973,126.1951,55.7948,14.318,96.0629
3,2024-05-01,26.522,22.323,30.5097,forecast,15.9327,11.9661,19.6313,77.0888,37.8523,117.1488,59.2218,17.5138,100.2083
3,2024-06-01,26.3225,22.4848,30.4725,forecast,19.1522,15.2549,22.7847,45.9014,4.7293,86.8757,51.6717,12.6867,95.9224
3,2024-07-01,27.1106,23.0032,31.0708,forecast,13.8464,9.9992,17.5794,38.4206,0.0,79.5496,61.8865,19.5511,107.1772
3,2024-08-01,28.5561,24.7672,32.9077,forecast,14.8912,10.9847,18.4444,41.4886,0.0,79.8933,73.8671,33.7583,117.7671
3,2024-09-01,26.5919,22.731,30.7472,forecast,20.6388,17.0703,24.4421,92.9616,52.6254,131.2279,74.0737,29.3058,120.0718
3,2024-10-01,23.0952,18.9813,27.201,forecast,15.5826,11.8087,19.3573,0.0,0.0,31.9368,74.79,26.6299,123.1766
3,2024-11-01,21.9355,18.1293,26.2001,forecast,15.1204,11.3245,18.7022,14.394,0.0,52.5937,64.6506,19.6945,112.4764
3,2024-12-01,26.2993,22.4481,30.2911,forecast,18.4739,14.8147,22.177,93.0189,54.5963,136.8001,71.095,22.7415,119.6248
4,2019-01-01,24.2128,21.4601,26.8544,historical,10.7458,8.5086,13.0121,113.7295,75.8821,151.0967,75.8536,65.4111,86.7865
4,2019-02-01,28.7234,26.0859,31.534,historical,17.0767,14.8073,19.4098,88.2491,47.8935,130.0787,79.011,67.7591,90.5743
4,2019-03-01,23.5038,20.7931,26.2747,historical,13.2344,10.9497,15.5267,41.8956,4.0558,81.0617,70.1724,59.5637,81.1776
4,2019-04-01,23.6687,20.7969,26.2574,historical,14.0233,11.921,16.4203,88.9804,49.042,127.8776,65.1036,54.2605,76.381
4,2019-05-01,27.4943,24.6126,30.2605,historical,12.5113,10.3101,14.9794,10.6146,0.0,46.9207,68.5863,58.3724,80.5947
4,2019-06-01,22.6222,20.0632,25.1008,historical,12.9914,10.5283,15.3085,49.4427,11.4014,84.7032,72.1815,61.0706,83.6034
4,2019-07-01,22.5149,19.7663,25.3107,historical,14.7723,12.5061,16.9184,104.08,67.3899,145.1004,81.0942,69.9856,91.803
4,2019-08-01,14.9031,12.0871,17.5478,historical,12.523,10.0853,14.686,86.6738,49.2793,125.2749,71.4594,59.6347,82.0149
4,2019-09-01,24.6796,21.9418,27.1112,historical,12.5769,10.0987,14.7681,33.729,0.0,72.1585,56.1995,45.493,67.7976
4,2019-10-01,35.8668,33.3801,38.5998,historical,11.6994,9.3005,14.0647,61.9606,25.0815,102.9693,72.2615,61.1336,83.1692
4,2019-11-01,25.0556,22.3606,27.667,historical,12.2344,9.9305,14.568,119.1079,79.8826,159.8917,78.6693,67.493,89.7638
4,2019-12-01,19.9438,17.2593,22.6596,historical,14.21,11.9126,16.5345,53.1743,15.2013,91.312,80.4571,69.7393,90.608
4,2020-01-01,23.3666,20.6408,26.1664,historical,10.479,8.1059,12.7595,118.4299,82.9999,156.695,76.0959,65.3528,87.1166
4,2020-02-01,30.3232,27.5266,33.0016,historical,18.7223,16.4637,20.9461,98.9729,60.7378,136.727,86.5883,75.7768,97.0808
4,2020-03-01,24.4381,21.7715,27.1137,historical,15.2018,12.8719,17.7654,29.1192,0.0,64.6925,78.1773,67.2943,89.3405
4,2020-04-01,26.1689,23.401,28.9228,historical,13.2049,11.0218,15.5382,89.5411,51.9171,128.6388,80.9565,69.3208,91.4212
4,2020-05-01,22.1343,19.441,24.8017,historical,16.4837,14.0694,18.731,89.5826,51.6731,126.4444,74.8903,63.9279,85.7506
4,2020-06-01,23.4433,20.5579,26.3464,historical,12.1892,9.8359,14.5817,75.8368,36.5997,114.6,61.1534,49.9613,72.3334
4,2020-07-01,22.0257,19.4808,24.7879,historical,15.674,13.3446,17.9794,34.2622,0.0,70.4915,73.3097,62.1214,84.5046
4,2020-08-01,22.8823,20.2033,25.6077,historical,12.2739,9.9106,14.5209,0.0,0.0,23.7945,77.5758,66.3861,88.5678
4,2020-09-01,23.0746,20.4387,25.9132,historical,11.1992,8.9697,13.6021,111.2035,71.6355,146.9147,70.6983,59.7891,81.2141
4,2020-10-01,21.2826,18.5188,23.8284,historical,16.2117,13.8127,18.5324,98.9319,60.8769,135.0993,71.6274,60.9401,81.8404
4,2020-11-01,30.5507,27.9102,33.038,historical,12.126,9.8994,14.3582,103.3627,64.7389,143.0895,81.9668,71.8104,93.4404
4,2020-12-01,25.6475,22.9204,28.1745,historical,12.7336,10.474,15.0577,73.7058,33.3965,110.16,78.7329,68.1111,89.5458
4,2021-01-01,24.4223,21.8229,27.2524,historical,13.8348,11.5371,16.2165,103.1529,64.1405,143.9715,84.0515,73.2738,94.842
4,2021-02-01,23.9028,20.9982,26.6105,historical,16.2835,14.113,18.5065,64.7959,29.7038,104.8141,72.3512,61.3825,82.2331
4,2021-03-01,23.5953,20.8419,26.1741,historical,15.0856,12.6488,17.4769,33.0048,0.0,72.8983,78.4832,67.7494,89.4557
4,2021-04-01,24.7586,22.0337,27.4197,historical,13.9608,11.7277,16.4035,89.1905,52.5241,129.9682,78.5116,67.4289,89.3877
4,2021-05-01,23.3604,20.8073,25.9559,historical,15.5733,13.4433,18.0282,62.5218,24.7389,101.4183,75.4847,64.2133,86.5606
4,2021-06-01,22.6388,19.9202,25.3051,historical,12.7968,10.3652,15.1582,65.5175,27.8795,104.295,67.5839,56.7088,79.1576
4,2021-07-01,21.6564,19.0381,24.3276,historical,15.6708,13.5137,18.0699,56.2909,19.9791,96.1364,78.8469,67.2159,89.8757
4,2021-08-01,19.6319,17.0495,22.3955,historical,12.5935,10.3086,15.0004,20.0388,0.0,59.7876,78.5142,68.3059,90.0158
4,2021-09-01,22.9502,20.235,25.8157,historical,11.9,9.5789,13.9645,85.4681,44.3244,123.4401,68.7094,57.7874,80.1799
4,2021-10-01,25.6196,23.0343,28.116,historical,14.9149,12.6056,17.3195,85.6746,45.4942,125.8214,74.6268,62.9308,85.3699
4,2021-11-01,28.2559,25.4625,31.0005,historical,12.3214,10.0444,14.8618,107.7311,68.9288,149.4838,83.6885,73.2528,94.1233
4,2021-12-01,23.172,20.6176,25.9043,historical,13.3957,11.11,15.6906,65.9679,28.014,105.1064,82.15,71.0817,92.9664
4,2022-01-01,23.4469,20.8128,26.3649,historical,12.8532,10.4848,15.1311,107.2451,67.828,145.8958,84.1984,73.8669,95.3331
4,2022-02-01,25.464,22.5555,28.1077,historical,17.1496,14.7205,19.4656,75.4619,39.3614,113.6165,79.9566,68.4833,90.98
4,2022-03-01,22.7225,19.9283,25.3753,historical,14.5524,12.3334,16.6607,36.5714,0.0,76.5449,78.6627,66.9505,89.0949
4,2022-04-01,23.3636,20.6468,25.9045,historical,14.2935,11.8796,16.5829,88.3069,49.0801,125.0656,76.0739,64.7901,87.1173
4,2022-05-01,24.5862,21.924,27.1096,historical,14.2475,12.0526,16.5808,35.4933,0.0,74.1058,76.2316,65.2227,86.6315
4,2022-06-01,21.8035,19.2566,24.3869,historical,12.9999,10.6767,15.3078,56.0214,19.9376,98.4489,74.1107,62.4881,84.9028
4,2022-07-01,21.2575,18.3568,23.7121,historical,15.2447,12.9829,17.5269,78.8812,39.7781,119.0366,84.2922,73.2618,95.7015
4,2022-08-01,16.4092,13.6026,19.2011,historical,12.4877,10.1701,14.8881,52.6713,13.3491,91.1149,79.3236,68.1202,90.7944
4,2022-09-01,22.9235,20.4316,25.6356,historical,12.0877,9.7894,14.3959,58.9418,21.5816,96.3144,66.7236,55.919,78.3591
4,2022-10-01,29.9205,27.2231,32.4742,historical,13.0585,10.7108,15.3391,72.6502,36.3979,113.8656,77.6869,66.1238,88.6076
4,2022-11-01,25.8612,23.2482,28.6283,historical,11.9229,9.3822,14.1541,112.2855,73.5907,152.1257,85.4381,74.4027,96.9088
4,2022-12-01,20.7071,18.0708,23.675,historical,13.3733,10.9048,15.7595,58.4289,23.5569,94.0461,85.574,74.2776,95.7996
4,2023-01-01,22.5319,19.9009,25.0031,forecast,11.1369,8.9008,13.4674,111.6469,73.5741,151.0904,84.3953,73.4537,95.1229
4,2023-02-01,27.0418,24.2078,29.6479,forecast,17.3451,15.1332,19.658,86.1666,47.5932,124.404,87.5531,76.4761,97.4472
4,2023-03-01,21.8216,19.2679,24.6298,forecast,13.392,11.0907,15.7409,39.8132,2.7013,76.4477,78.7149,68.0923,89.1391
4,2023-04-01,21.9859,19.5277,24.6889,forecast,14.0583,11.7266,16.4651,86.8981,47.3317,126.9982,73.6465,62.4708,84.516
4,2023-05-01,25.8108,23.2399,28.6179,forecast,12.4275,10.1315,14.5726,8.5324,0.0,44.5927,77.1296,66.9034,87.8229
4,2023-06-01,20.9381,18.2702,23.5243,forecast,12.7849,10.3024,15.1293,47.3606,10.5317,87.2825,80.7251,69.4724,91.777
4,2023-07-01,20.8301,18.0563,23.3212,forecast,14.4471,12.126,16.9992,101.998,61.5579,138.7489,89.6382,79.1651,100.3726
4,2023-08-01,13.2177,10.6752,15.9646,forecast,12.0752,9.8959,14.4742,84.592,48.9014,120.5529,80.0037,69.2486,91.0227
4,2023-09-01,22.9935,20.5948,25.6622,forecast,12.0064,9.7495,14.336,31.6473,0.0,69.4808,64.7443,53.7146,76.0469
4,2023-10-01,34.1802,31.423,36.8746,forecast,11.0103,8.7211,13.3432,59.879,21.0561,96.244,80.8067,69.4327,91.1839
4,2023-11-01,23.3683,20.7734,26.0653,forecast,11.4225,9.0836,13.7743,117.0264,77.0033,154.5115,87.2149,75.7369,98.4697
4,2023-12-01,18.2559,15.6459,20.9012,forecast,13.2794,10.9457,15.5868,51.0929,14.5545,90.4366,89.0031,78.0226,100.4047
4,2024-01-01,21.678,19.1554,24.321,forecast,9.4258,7.3395,11.6963,116.3487,75.6794,152.0136,84.6422,74.3487,95.3875
4,2024-02-01,28.6341,25.9376,31.0869,forecast,17.5465,15.2303,20.1007,96.8918,59.5211,137.0944,95.135,84.2529,106.1024
4,2024-03-01,22.7485,20.0055,25.2613,forecast,13.9113,11.5697,16.2136,27.0382,0.0,63.7631,86.7243,74.9851,97.7085
4,2024-04-01,24.4788,21.7896,27.0574,forecast,11.7919,9.5384,14.1201,87.4602,47.9498,126.8096,89.504,78.1569,100.5144
4,2024-05-01,20.4438,17.8765,23.1327,forecast,14.9528,12.6434,17.3067,87.5019,49.484,130.2865,83.4381,72.8742,94.0961
4,2024-06-01,21.7526,19.1242,24.6069,forecast,10.5367,8.3196,12.9703,73.7561,31.4042,113.5985,69.7017,58.5524,80.4209
4,2024-07-01,20.3347,17.6801,22.8691,forecast,13.904,11.6434,16.2826,32.1817,0.0,71.4809,81.8583,70.4577,93.2148
4,2024-08-01,21.1912,18.5787,23.826,forecast,10.3829,7.9494,12.7552,0.0,0.0,20.4598,86.1248,74.7178,96.9954
4,2024-09-01,21.3834,18.9548,24.2122,forecast,9.2452,6.8136,11.4529,109.1232,69.0373,144.5468,79.2476,67.7756,90.6965
4,2024-10-01,19.5914,16.8689,22.5262,forecast,14.1967,11.8037,16.6594,96.8517,58.4165,132.7179,80.1771,69.4513,91.0543
4,2024-11-01,28.8595,26.2468,31.5754,forecast,10.0481,7.6987,12.4457,101.2827,62.9957,139.5445,90.5169,78.8266,101.8898
4,2024-12-01,23.9562,21.3635,26.8964,forecast,10.5949,8.3656,12.8181,71.6258,35.7402,107.794,87.2834,76.9727,97.9657
5,2019-01-01,24.1339,20.5488,27.8862,historical,13.3692,10.5943,16.0145,76.0404,41.3716,112.9585,80.5769,72.4579,88.5839
5,2019-02-01,24.462,20.9056,27.7394,historical,15.3699,12.6331,18.0479,82.8633,44.3653,119.9988,71.7996,64.1282,79.4944
5,2019-03-01,25.3019,21.6418,28.7707,historical,12.3735,9.5034,15.2087,97.0782,60.4391,134.674,70.9514,62.0275,78.9795
5,2019-04-01,31.9517,28.6732,35.6696,historical,20.7801,17.9206,23.5438,67.5157,30.2451,99.8904,71.7245,63.9909,79.7941
5,2019-05-01,19.1474,15.7383,22.7995,historical,13.4659,10.6911,16.2523,99.5938,62.9581,138.0419,77.9397,69.543,86.1071
5,2019-06-01,22.8069,19.6848,26.3109,historical,13.161,10.3488,15.8676,29.3014,0.0,65.97,81.0515,73.0072,89.2735
5,2019-07-01,22.2143,18.6375,26.0208,historical,15.0505,12.2666,17.705,54.86,19.6981,87.6866,71.0436,63.0158,79.8927
5,2019-08-01,28.7176,25.1737,32.1651,historical,15.8092,12.9181,18.6396,90.1455,55.7567,127.2837,74.9383,66.4581,83.3972
5,2019-09-01,24.2843,20.5808,27.8007,historical,13.403,10.5579,16.2158,123.582,87.9722,162.1105,79.1027,71.1879,87.6449
5,2019-10-01,25.239,21.5383,28.8763,historical,14.512,11.7396,17.3028,39.1015,0.2344,74.6492,66.2562,57.9638,74.7615
5,2019-11-01,14.4893,11.1114,18.1416,historical,15.0241,12.1195,17.8002,94.7708,59.5167,131.595,77.7596,69.856,85.6791
5,2019-12-01,27.9269,24.4269,31.6152,historical,14.7059,11.694,17.3409,17.9419,0.0,54.4925,77.0919,69.0105,85.1397
5,2020-01-01,21.6957,18.141,25.2955,historical,12.396,9.628,15.1748,110.1939,73.7972,146.5003,81.2356,72.9089,89.3804
5,2020-02-01,25.0242,21.1455,28.6674,historical,14.5008,11.8675,17.2342,75.2889,40.5678,111.2503,74.6344,66.2993,83.2182
5,2020-03-01,24.5612,21.166,28.1646,historical,13.7662,11.0904,16.6063,124.9858,89.0119,163.2317,79.9152,71.8234,88.384
5,2020-04-01,22.3916,18.8546,25.7057,historical,12.9458,10.2687,15.5107,46.3562,10.4276,84.5121,78.2682,69.8211,86.2081
5,2020-05-01,25.359,21.811,28.6878,historical,15.7573,12.8321,18.4578,33.18,0.1868,69.4964,73.157,64.3459,80.9795
5,2020-06-01,27.9183,24.191,31.471,historical,15.2408,12.4621,17.9567,111.2221,76.3148,147.7154,71.8905,63.1751,80.1565
5,2020-07-01,24.3094,20.585,27.921,historical,13.8146,10.8524,16.6774,90.9312,57.3095,127.2738,79.6721,70.6887,88.2302
5,2020-08-01,22.6465,18.7388,26.4489,historical,15.354,12.6406,18.2436,78.692,40.9278,115.3608,84.6288,76.5918,92.4607
5,2020-09-01,24.9168,21.4945,28.3453,historical,14.1562,11.4189,16.8436,19.5521,0.0,54.3666,57.5284,48.9443,65.2391
5,2020-10-01,19.4641,15.9003,22.9283,historical,12.7874,9.7509,15.5516,120.3898,84.3257,156.4118,93.796,85.28,102.6723
5,2020-11-01,21.7546,18.2616,25.2105,historical,13.3489,10.5491,15.928,60.9964,27.5308,97.3103,69.6192,61.2654,77.599
5,2020-12-01,23.5349,20.213,26.8688,historical,13.8461,10.9579,16.8014,108.0529,72.809,144.881,71.6961,63.2864,79.7372
5,2021-01-01,29.0347,25.4254,32.3939,historical,13.6842,11.0833,16.355,17.0632,0.0,49.6783,83.8969,75.106,91.8408
5,2021-02-01,23.495,20.0611,27.1928,historical,15.5243,12.7031,18.1878,105.4355,68.1138,137.9615,70.5707,62.4428,79.0554
5,2021-03-01,24.7843,21.1865,28.3583,historical,12.73,10.015,15.4466,118.3267,80.6773,154.6105,78.1317,70.1134,86.2418
5,2021-04-01,25.6268,22.1464,29.1947,historical,15.0288,12.0946,17.722,55.9309,22.5188,93.4935,77.1739,69.4193,85.5541
5,2021-05-01,23.3661,19.659,26.7489,historical,14.5047,11.8119,16.9825,58.695,25.6929,94.9492,75.8194,67.5774,84.148
5,2021-06-01,26.2115,22.3917,29.8846,historical,14.0125,10.9584,16.8439,87.2613,50.6395,123.2923,76.117,67.7937,84.5135
5,2021-07-01,23.5546,19.9257,27.0731,historical,13.6833,10.8778,16.5021,81.2809,44.0757,116.8248,77.9684,69.5981,85.7012
5,2021-08-01,24.65,21.1654,28.2747,historical,14.976,12.0694,17.6947,84.7068,49.203,118.5691,82.3972,74.3165,90.6573
5,2021-09-01,24.7151,21.3534,28.3045,historical,13.3645,10.614,16.0025,57.3707,19.8979,92.7799,65.8339,57.3573,73.4644
5,2021-10-01,21.4344,17.9614,25.0151,historical,12.8197,9.9667,15.5095,96.5799,61.1196,134.4184,85.6921,77.9198,93.8855
5,2021-11-01,19.3602,15.6014,22.9278,historical,13.3819,10.6731,16.3226,75.2169,41.8404,110.363,73.2254,65.1371,81.9662
5,2021-12-01,25.0132,21.264,28.4253,historical,13.621,11.0481,16.2907,80.5672,41.9561,116.9133,74.535,66.4764,82.3922
5,2022-01-01,26.5939,23.1923,30.0433,historical,12.736,9.8562,15.6272,50.7206,13.1169,86.7144,84.0601,76.1941,91.9201
5,2022-02-01,23.9651,20.2266,27.6395,historical,14.6486,11.7306,17.5527,98.6468,60.99,135.9956,72.984,64.8817,81.3533
5,2022-03-01,25.0381,21.3422,28.357,historical,11.7343,9.0201,14.451,111.889,76.9309,145.543,76.3075,68.201,84.6481
5,2022-04-01,28.821,25.1746,32.2569,historical,17.1096,14.3335,20.0014,65.8569,27.3934,102.1855,76.1375,67.5782,84.1949
5,2022-05-01,21.3012,18.09,24.9778,historical,13.2093,10.3827,15.9813,83.7093,46.7481,119.0295,78.5415,69.9981,87.0299
5,2022-06-01,24.5131,20.8545,27.8113,historical,12.7874,9.9919,15.5066,62.815,25.4282,98.1282,80.2799,71.9775,88.3776
5,2022-07-01,22.8623,19.4551,26.2631,historical,13.5639,10.8268,16.4371,72.1219,37.2096,108.8155,76.1808,68.4097,83.2667
5,2022-08-01,26.6807,23.063,30.3352,historical,14.5963,11.9843,17.3463,91.4,55.0669,128.8464,80.2371,72.1301,88.3494
5,2022-09-01,24.5109,20.8599,28.0041,historical,12.5819,9.612,15.262,94.9319,59.4397,130.4215,74.0797,65.0528,82.6727
5,2022-10-01,23.3662,19.983,26.828,historical,12.8634,10.2332,15.6658,72.3505,37.7573,108.6048,77.5445,69.1102,85.9819
5,2022-11-01,16.9441,13.5444,20.6997,historical,13.4091,10.732,16.2642,89.3483,54.5781,126.1187,76.9566,68.8125,84.8072
5,2022-12-01,26.4836,23.0031,30.0137,historical,13.3762,10.7035,16.1726,53.3963,18.813,90.1331,77.3517,68.8601,85.26
5,2023-01-01,24.153,20.7803,27.7706,forecast,11.7749,8.9632,14.5226,84.6472,49.2146,120.887,84.19,75.2974,92.4533
5,2023-02-01,24.4811,20.8679,27.9772,forecast,13.7757,11.1455,16.7217,91.4709,55.639,126.9346,75.3556,66.3109,83.6516
5,2023-03-01,25.3211,21.8194,29.1229,forecast,10.7793,7.7925,13.5719,105.6864,69.5693,139.509,74.4559,65.8947,82.1997
5,2023-04-01,31.9708,28.7988,35.4975,forecast,19.1858,16.5895,22.0362,76.1247,41.1274,109.2283,75.1719,67.1123,83.5166
5,2023-05-01,19.1665,15.761,22.6745,forecast,11.8716,9.1685,14.6138,108.2035,72.5521,143.3163,81.3318,73.6593,89.8512
5,2023-06-01,22.826,19.3025,26.413,forecast,11.5668,8.7321,14.4647,37.9118,2.0179,73.852,84.3864,75.9362,92.9573
5,2023-07-01,22.2334,18.7382,25.9103,forecast,13.4563,10.7548,16.3045,63.4711,28.4923,99.8251,74.3233,66.2854,82.8818
5,2023-08-01,28.7366,25.2825,32.4166,forecast,14.2149,11.3564,16.7998,98.7573,64.0395,134.8426,78.1611,69.7653,86.2161
5,2023-09-01,24.3034,20.725,27.5967,forecast,11.8088,8.9203,14.576,132.1945,97.6008,167.7601,82.2697,73.5725,90.3775
5,2023-10-01,25.258,21.6922,28.8172,forecast,12.9177,9.9824,15.631,47.7147,12.3697,82.2374,69.369,60.9622,77.5701
5,2023-11-01,14.5083,11.2033,18.1079,forecast,13.4298,10.78,16.1816,103.3848,69.5851,138.5835,80.8181,72.5765,89.1016
5,2023-12-01,27.9458,24.5053,31.633,forecast,13.1116,10.3156,15.8067,26.5566,0.0,66.7033,80.1485,71.62,88.1221
5,2024-01-01,21.7147,18.1838,25.1357,forecast,10.8018,8.021,13.8474,118.8093,83.6016,153.7005,84.2902,76.078,92.3329
5,2024-02-01,25.0431,21.6425,28.3875,forecast,12.9066,10.1323,15.7191,83.905,46.2594,118.5128,77.6873,69.5262,85.7701
5,2024-03-01,24.5801,21.268,28.1344,forecast,12.1719,9.5785,15.0424,133.6026,96.714,169.4132,82.9669,74.1615,91.2322
5,2024-04-01,22.4105,19.1585,25.7831,forecast,11.3516,8.4758,14.0128,54.9738,19.4432,88.7623,81.3184,72.9933,89.8102
5,2024-05-01,25.3779,21.6229,28.6364,forecast,14.1631,11.4014,16.9882,41.7983,3.8559,78.2308,76.2059,68.2312,84.2552
5,2024-06-01,27.9372,24.3588,31.5501,forecast,13.6466,10.9649,16.5677,119.8411,83.8476,157.2806,74.9382,66.8194,83.1515
5,2024-07-01,24.3282,20.8638,27.9186,forecast,12.2203,9.6089,15.1573,99.5509,62.035,135.3162,82.7185,75.0315,90.8692
5,2024-08-01,22.6653,19.0039,26.2459,forecast,13.7597,10.9936,16.5053,87.3124,51.5341,122.1665,87.6739,79.0,95.9094
5,2024-09-01,24.9356,21.573,28.4417,forecast,12.562,9.5674,15.2345,28.1732,0.0,62.8538,60.5723,52.0858,68.6849
5,2024-10-01,19.4829,15.7532,22.8123,forecast,11.1931,8.5133,13.8205,129.0117,93.4012,164.4551,96.8387,88.471,104.725
5,2024-11-01,21.7734,18.4291,25.1734,forecast,11.7546,9.0041,14.5371,69.619,34.1993,107.0072,72.6606,64.0952,81.2582
5,2024-12-01,23.5537,19.9829,27.0627,forecast,12.2519,9.4408,14.965,116.6762,79.0538,152.9354,74.7363,66.8035,83.4299
6,2019-01-01,22.9231,19.5764,26.5045,historical,12.9836,10.2817,15.4494,49.2636,5.9073,97.0091,65.9684,55.7101,76.5811
6,2019-02-01,26.799,23.458,30.344,historical,17.0456,14.516,19.6119,67.0546,22.3168,112.4513,67.4168,57.5093,77.4935
6,2019-03-01,20.5941,17.3093,24.0443,historical,14.2959,11.78,16.7515,125.6966,76.8151,171.025,82.9334,72.381,93.114
6,2019-04-01,24.9709,21.5214,28.4414,historical,16.0819,13.5353,18.6242,66.0585,23.4817,112.6844,60.2143,50.2618,71.0566
6,2019-05-01,25.6257,22.1199,29.2447,historical,9.7037,7.1657,12.1785,55.3707,12.8064,98.399,83.534,73.539,94.1819
6,2019-06-01,24.3421,20.8344,27.6878,historical,13.854,11.4518,16.2242,100.3146,52.3801,143.68,67.6834,57.5664,77.7573
6,2019-07-01,23.2457,19.6343,26.4173,historical,13.1853,10.6026,15.7916,82.5665,37.3747,124.7445,77.1429,66.6812,87.8495
6,2019-08-01,26.6442,23.2786,30.221,historical,15.5031,12.9331,18.1946,33.6034,0.0,79.4062,73.4515,62.6977,83.7798
6,2019-09-01,23.9167,20.6008,27.3611,historical,14.4704,12.0306,16.9793,54.2477,7.1881,99.0723,71.2533,60.1647,81.1436
6,2019-10-01,24.117,20.6207,27.6264,historical,15.3058,12.7384,17.9842,35.5916,0.0,82.4763,67.3347,56.7867,77.1141
6,2019-11-01,24.7889,21.225,28.2042,historical,12.5161,9.9557,15.1907,93.9935,43.1113,140.42,67.0937,56.494,76.4701
6,2019-12-01,24.9953,21.7939,28.3951,historical,11.4091,8.6942,13.8243,110.2437,61.9643,157.7182,66.474,55.7637,76.4708
6,2020-01-01,21.1269,17.6913,24.6991,historical,11.4903,8.8945,14.0454,56.1259,10.3266,100.4021,69.361,58.8249,79.6239
6,2020-02-01,28.4048,24.9023,31.6048,historical,18.4137,15.892,21.0372,47.3977,0.6716,94.6397,72.4675,62.1452,82.8421
6,2020-03-01,23.9128,20.4429,27.3848,historical,12.408,9.785,14.868,67.5612,21.3834,115.0751,79.4485,68.6911,89.8097
6,2020-04-01,24.0259,20.6972,27.4188,historical,12.1594,9.5646,14.6132,77.5924,32.6423,121.7391,73.2415,62.6408,83.6836
6,2020-05-01,25.6732,22.2114,29.0869,historical,18.5528,15.9893,21.0024,81.7154,36.9876,128.2344,91.6702,80.9206,101.7967
6,2020-06-01,22.9143,19.504,26.395,historical,12.5323,10.071,14.976,72.3161,24.9397,115.4999,64.9585,54.7607,74.8942
6,2020-07-01,27.2717,23.8049,30.5105,historical,13.1433,10.5164,15.7163,77.631,32.9078,120.725,78.9238,68.0376,89.2217
6,2020-08-01,21.7991,18.2916,25.2608,historical,12.2515,9.7615,14.7339,86.9468,39.7679,135.8814,73.8485,64.1768,83.5099
6,2020-09-01,24.0217,20.4017,27.5669,historical,14.1237,11.7147,16.7552,23.0396,0.0,70.765,67.3918,57.6675,77.3003
6,2020-10-01,26.634,23.0134,30.2716,historical,11.4782,8.7851,13.935,71.084,27.2326,117.3728,66.0304,55.6582,76.5322
6,2020-11-01,25.4563,22.0507,29.1264,historical,15.8474,13.3836,18.5056,54.3653,5.6344,100.85,77.5412,68.267,87.5895
6,2020-12-01,20.7626,16.9904,24.0044,historical,13.0779,10.6635,15.7227,120.1451,74.2155,166.0155,78.1254,67.1715,88.2044
6,2021-01-01,26.2982,22.7347,29.676,historical,15.0926,12.2941,17.575,45.8509,0.0,93.5162,67.0279,56.2236,76.4274
6,2021-02-01,23.3807,20.0289,26.3907,historical,13.4094,10.885,15.8329,117.8808,71.9715,169.487,64.8827,54.9616,74.7943
6,2021-03-01,22.7421,19.4195,26.361,historical,12.7204,10.2599,15.3926,90.4534,46.6038,135.1039,83.2274,72.64,93.6705
6,2021-04-01,24.2552,20.7179,27.5334,historical,13.1918,10.7346,15.8955,77.7041,33.1365,123.5896,71.4658,60.7025,81.2885
6,2021-05-01,25.5812,21.917,28.9094,historical,15.2863,12.9156,17.8822,76.5099,29.6947,124.472,91.3989,81.0493,101.514
