zone_sk,time_sk,annee,mois,anomaly_score,is_anomaly,anomaly_label,generated_at
1,6553,2019,10,0.114406,0,Normal,2026-04-04 10:48:12 UTC
2,6553,2019,10,0.121238,0,Normal,2026-04-04 10:48:12 UTC
2,6553,2019,10,0.121238,0,Normal,2026-04-04 10:48:12 UTC
2,6553,2019,10,0.121238,0,Normal,2026-04-04 10:48:12 UTC
2,6553,2019,10,0.121238,0,Normal,2026-04-04 10:48:12 UTC
3,6553,2019,10,0.172742,0,Normal,2026-04-04 10:48:12 UTC
3,6553,2019,10,0.172742,0,Normal,2026-04-04 10:48:12 UTC
3,6553,2019,10,0.172742,0,Normal,2026-04-04 10:48:12 UTC
3,6553,2019,10,0.172742,0,Normal,2026-04-04 10:48:12 UTC
4,6553,2019,10,0.0286,0,Normal,2026-04-04 10:48:12 UTC
4,6553,2019,10,0.0286,0,Normal,2026-04-04 10:48:12 UTC
4,6553,2019,10,0.0286,0,Normal,2026-04-04 10:48:12 UTC
4,6553,2019,10,0.0286,0,Normal,2026-04-04 10:48:12 UTC
5,6553,2019,10,0.17246,0,Normal,2026-04-04 10:48:12 UTC
5,6553,2019,10,0.17246,0,Normal,2026-04-04 10:48:12 UTC
5,6553,2019,10,0.17246,0,Normal,2026-04-04 10:48:12 UTC
5,6553,2019,10,0.17246,0,Normal,2026-04-04 10:48:12 UTC
6,6553,2019,10,0.165061,0,Normal,2026-04-04 10:48:12 UTC
6,6553,2019,10,0.165061,0,Normal,2026-04-04 10:48:12 UTC
6,6553,2019,10,0.165061,0,Normal,2026-04-04 10:48:12 UTC
6,6553,2019,10,0.165061,0,Normal,2026-04-04 10:48:12 UTC
7,6553,2019,10,0.032442,0,Normal,2026-04-04 10:48:12 UTC
7,6553,2019,10,0.032442,0,Normal,2026-04-04 10:48:12 UTC
7,6553,2019,10,0.032442,0,Normal,2026-04-04 10:48:12 UTC
7,6553,2019,10,0.032442,0,Normal,2026-04-04 10:48:12 UTC
8,6553,2019,10,0.178038,0,Normal,2026-04-04 10:48:12 UTC
8,6553,2019,10,0.178038,0,Normal,2026-04-04 10:48:12 UTC
8,6553,2019,10,0.178038,0,Normal,2026-04-04 10:48:12 UTC
8,6553,2019,10,0.178038,0,Normal,2026-04-04 10:48:12 UTC
9,6553,2019,10,0.162187,0,Normal,2026-04-04 10:48:12 UTC
9,6553,2019,10,0.162187,0,Normal,2026-04-04 10:48:12 UTC
9,6553,2019,10,0.162187,0,Normal,2026-04-04 10:48:12 UTC
9,6553,2019,10,0.162187,0,Normal,2026-04-04 10:48:12 UTC
10,6553,2019,10,0.124103,0,Normal,2026-04-04 10:48:12 UTC
10,6553,2019,10,0.124103,0,Normal,2026-04-04 10:48:12 UTC
10,6553,2019,10,0.124103,0,Normal,2026-04-04 10:48:12 UTC
10,6553,2019,10,0.124103,0,Normal,2026-04-04 10:48:12 UTC
1,7297,2019,11,0.042678,0,Normal,2026-04-04 10:48:12 UTC
1,7297,2019,11,0.042678,0,Normal,2026-04-04 10:48:12 UTC
1,7297,2019,11,0.042678,0,Normal,2026-04-04 10:48:12 UTC
1,7297,2019,11,0.042678,0,Normal,2026-04-04 10:48:12 UTC
2,7297,2019,11,0.129058,0,Normal,2026-04-04 10:48:12 UTC
2,7297,2019,11,0.129058,0,Normal,2026-04-04 10:48:12 UTC
2,7297,2019,11,0.129058,0,Normal,2026-04-04 10:48:12 UTC
2,7297,2019,11,0.129058,0,Normal,2026-04-04 10:48:12 UTC
3,7297,2019,11,0.157195,0,Normal,2026-04-04 10:48:12 UTC
3,7297,2019,11,0.157195,0,Normal,2026-04-04 10:48:12 UTC
3,7297,2019,11,0.157195,0,Normal,2026-04-04 10:48:12 UTC
3,7297,2019,11,0.157195,0,Normal,2026-04-04 10:48:12 UTC
4,7297,2019,11,0.120435,0,Normal,2026-04-04 10:48:12 UTC
4,7297,2019,11,0.120435,0,Normal,2026-04-04 10:48:12 UTC
4,7297,2019,11,0.120435,0,Normal,2026-04-04 10:48:12 UTC
4,7297,2019,11,0.120435,0,Normal,2026-04-04 10:48:12 UTC
5,7297,2019,11,0.023803,0,Normal,2026-04-04 10:48:12 UTC
5,7297,2019,11,0.023803,0,Normal,2026-04-04 10:48:12 UTC
5,7297,2019,11,0.023803,0,Normal,2026-04-04 10:48:12 UTC
5,7297,2019,11,0.023803,0,Normal,2026-04-04 10:48:12 UTC
6,7297,2019,11,0.155795,0,Normal,2026-04-04 10:48:12 UTC
6,7297,2019,11,0.155795,0,Normal,2026-04-04 10:48:12 UTC
6,7297,2019,11,0.155795,0,Normal,2026-04-04 10:48:12 UTC
6,7297,2019,11,0.155795,0,Normal,2026-04-04 10:48:12 UTC
7,7297,2019,11,0.16603,0,Normal,2026-04-04 10:48:12 UTC
7,7297,2019,11,0.16603,0,Normal,2026-04-04 10:48:12 UTC
7,7297,2019,11,0.16603,0,Normal,2026-04-04 10:48:12 UTC
7,7297,2019,11,0.16603,0,Normal,2026-04-04 10:48:12 UTC
8,7297,2019,11,0.165299,0,Normal,2026-04-04 10:48:12 UTC
8,7297,2019,11,0.165299,0,Normal,2026-04-04 10:48:12 UTC
8,7297,2019,11,0.165299,0,Normal,2026-04-04 10:48:12 UTC
8,7297,2019,11,0.165299,0,Normal,2026-04-04 10:48:12 UTC
9,7297,2019,11,0.137045,0,Normal,2026-04-04 10:48:12 UTC
9,7297,2019,11,0.137045,0,Normal,2026-04-04 10:48:12 UTC
9,7297,2019,11,0.137045,0,Normal,2026-04-04 10:48:12 UTC
9,7297,2019,11,0.137045,0,Normal,2026-04-04 10:48:12 UTC
10,7297,2019,11,0.096949,0,Normal,2026-04-04 10:48:12 UTC
10,7297,2019,11,0.096949,0,Normal,2026-04-04 10:48:12 UTC
10,7297,2019,11,0.096949,0,Normal,2026-04-04 10:48:12 UTC
10,7297,2019,11,0.096949,0,Normal,2026-04-04 10:48:12 UTC
1,8017,2019,12,-0.027177,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,8017,2019,12,-0.027177,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,8017,2019,12,-0.027177,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,8017,2019,12,-0.027177,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
2,8017,2019,12,-0.007274,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
2,8017,2019,12,-0.007274,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
2,8017,2019,12,-0.007274,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
2,8017,2019,12,-0.007274,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
3,8017,2019,12,0.124532,0,Normal,2026-04-04 10:48:12 UTC
3,8017,2019,12,0.124532,0,Normal,2026-04-04 10:48:12 UTC
3,8017,2019,12,0.124532,0,Normal,2026-04-04 10:48:12 UTC
3,8017,2019,12,0.124532,0,Normal,2026-04-04 10:48:12 UTC
4,8017,2019,12,0.13394,0,Normal,2026-04-04 10:48:12 UTC
4,8017,2019,12,0.13394,0,Normal,2026-04-04 10:48:12 UTC
4,8017,2019,12,0.13394,0,Normal,2026-04-04 10:48:12 UTC
4,8017,2019,12,0.13394,0,Normal,2026-04-04 10:48:12 UTC
5,8017,2019,12,0.157474,0,Normal,2026-04-04 10:48:12 UTC
5,8017,2019,12,0.157474,0,Normal,2026-04-04 10:48:12 UTC
5,8017,2019,12,0.157474,0,Normal,2026-04-04 10:48:12 UTC
5,8017,2019,12,0.157474,0,Normal,2026-04-04 10:48:12 UTC
6,8017,2019,12,0.03948,0,Normal,2026-04-04 10:48:12 UTC
6,8017,2019,12,0.03948,0,Normal,2026-04-04 10:48:12 UTC
6,8017,2019,12,0.03948,0,Normal,2026-04-04 10:48:12 UTC
6,8017,2019,12,0.03948,0,Normal,2026-04-04 10:48:12 UTC
7,8017,2019,12,0.137398,0,Normal,2026-04-04 10:48:12 UTC
7,8017,2019,12,0.137398,0,Normal,2026-04-04 10:48:12 UTC
7,8017,2019,12,0.137398,0,Normal,2026-04-04 10:48:12 UTC
7,8017,2019,12,0.137398,0,Normal,2026-04-04 10:48:12 UTC
8,8017,2019,12,0.141599,0,Normal,2026-04-04 10:48:12 UTC
8,8017,2019,12,0.141599,0,Normal,2026-04-04 10:48:12 UTC
8,8017,2019,12,0.141599,0,Normal,2026-04-04 10:48:12 UTC
8,8017,2019,12,0.141599,0,Normal,2026-04-04 10:48:12 UTC
9,8017,2019,12,0.115102,0,Normal,2026-04-04 10:48:12 UTC
9,8017,2019,12,0.115102,0,Normal,2026-04-04 10:48:12 UTC
9,8017,2019,12,0.115102,0,Normal,2026-04-04 10:48:12 UTC
9,8017,2019,12,0.115102,0,Normal,2026-04-04 10:48:12 UTC
10,8017,2019,12,-0.022405,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,8017,2019,12,-0.022405,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,8017,2019,12,-0.022405,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,8017,2019,12,-0.022405,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,8761,2020,1,0.08923,0,Normal,2026-04-04 10:48:12 UTC
1,8761,2020,1,0.08923,0,Normal,2026-04-04 10:48:12 UTC
1,8761,2020,1,0.08923,0,Normal,2026-04-04 10:48:12 UTC
1,8761,2020,1,0.08923,0,Normal,2026-04-04 10:48:12 UTC
2,8761,2020,1,0.145269,0,Normal,2026-04-04 10:48:12 UTC
2,8761,2020,1,0.145269,0,Normal,2026-04-04 10:48:12 UTC
2,8761,2020,1,0.145269,0,Normal,2026-04-04 10:48:12 UTC
2,8761,2020,1,0.145269,0,Normal,2026-04-04 10:48:12 UTC
3,8761,2020,1,0.141275,0,Normal,2026-04-04 10:48:12 UTC
3,8761,2020,1,0.141275,0,Normal,2026-04-04 10:48:12 UTC
3,8761,2020,1,0.141275,0,Normal,2026-04-04 10:48:12 UTC
3,8761,2020,1,0.141275,0,Normal,2026-04-04 10:48:12 UTC
4,8761,2020,1,0.14234,0,Normal,2026-04-04 10:48:12 UTC
4,8761,2020,1,0.14234,0,Normal,2026-04-04 10:48:12 UTC
4,8761,2020,1,0.14234,0,Normal,2026-04-04 10:48:12 UTC
4,8761,2020,1,0.14234,0,Normal,2026-04-04 10:48:12 UTC
5,8761,2020,1,0.023729,0,Normal,2026-04-04 10:48:12 UTC
5,8761,2020,1,0.023729,0,Normal,2026-04-04 10:48:12 UTC
5,8761,2020,1,0.023729,0,Normal,2026-04-04 10:48:12 UTC
5,8761,2020,1,0.023729,0,Normal,2026-04-04 10:48:12 UTC
6,8761,2020,1,0.159726,0,Normal,2026-04-04 10:48:12 UTC
6,8761,2020,1,0.159726,0,Normal,2026-04-04 10:48:12 UTC
6,8761,2020,1,0.159726,0,Normal,2026-04-04 10:48:12 UTC
6,8761,2020,1,0.159726,0,Normal,2026-04-04 10:48:12 UTC
7,8761,2020,1,0.152201,0,Normal,2026-04-04 10:48:12 UTC
7,8761,2020,1,0.152201,0,Normal,2026-04-04 10:48:12 UTC
7,8761,2020,1,0.152201,0,Normal,2026-04-04 10:48:12 UTC
7,8761,2020,1,0.152201,0,Normal,2026-04-04 10:48:12 UTC
8,8761,2020,1,-0.001893,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
8,8761,2020,1,-0.001893,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
8,8761,2020,1,-0.001893,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
8,8761,2020,1,-0.001893,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
9,8761,2020,1,0.128304,0,Normal,2026-04-04 10:48:12 UTC
9,8761,2020,1,0.128304,0,Normal,2026-04-04 10:48:12 UTC
9,8761,2020,1,0.128304,0,Normal,2026-04-04 10:48:12 UTC
9,8761,2020,1,0.128304,0,Normal,2026-04-04 10:48:12 UTC
10,8761,2020,1,-0.096174,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,8761,2020,1,-0.096174,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,8761,2020,1,-0.096174,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,8761,2020,1,-0.096174,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,9505,2020,2,-0.031438,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,9505,2020,2,-0.031438,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,9505,2020,2,-0.031438,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,9505,2020,2,-0.031438,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
2,9505,2020,2,-0.048496,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
2,9505,2020,2,-0.048496,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
2,9505,2020,2,-0.048496,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
2,9505,2020,2,-0.048496,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
3,9505,2020,2,0.155611,0,Normal,2026-04-04 10:48:12 UTC
3,9505,2020,2,0.155611,0,Normal,2026-04-04 10:48:12 UTC
3,9505,2020,2,0.155611,0,Normal,2026-04-04 10:48:12 UTC
3,9505,2020,2,0.155611,0,Normal,2026-04-04 10:48:12 UTC
4,9505,2020,2,0.121782,0,Normal,2026-04-04 10:48:12 UTC
4,9505,2020,2,0.121782,0,Normal,2026-04-04 10:48:12 UTC
4,9505,2020,2,0.121782,0,Normal,2026-04-04 10:48:12 UTC
4,9505,2020,2,0.121782,0,Normal,2026-04-04 10:48:12 UTC
5,9505,2020,2,0.045706,0,Normal,2026-04-04 10:48:12 UTC
5,9505,2020,2,0.045706,0,Normal,2026-04-04 10:48:12 UTC
5,9505,2020,2,0.045706,0,Normal,2026-04-04 10:48:12 UTC
6,9505,2020,2,0.182122,0,Normal,2026-04-04 10:48:12 UTC
6,9505,2020,2,0.182122,0,Normal,2026-04-04 10:48:12 UTC
6,9505,2020,2,0.182122,0,Normal,2026-04-04 10:48:12 UTC
6,9505,2020,2,0.182122,0,Normal,2026-04-04 10:48:12 UTC
7,9505,2020,2,0.107896,0,Normal,2026-04-04 10:48:12 UTC
7,9505,2020,2,0.107896,0,Normal,2026-04-04 10:48:12 UTC
7,9505,2020,2,0.107896,0,Normal,2026-04-04 10:48:12 UTC
7,9505,2020,2,0.107896,0,Normal,2026-04-04 10:48:12 UTC
8,9505,2020,2,0.114392,0,Normal,2026-04-04 10:48:12 UTC
8,9505,2020,2,0.114392,0,Normal,2026-04-04 10:48:12 UTC
8,9505,2020,2,0.114392,0,Normal,2026-04-04 10:48:12 UTC
8,9505,2020,2,0.114392,0,Normal,2026-04-04 10:48:12 UTC
9,9505,2020,2,0.019402,0,Normal,2026-04-04 10:48:12 UTC
9,9505,2020,2,0.019402,0,Normal,2026-04-04 10:48:12 UTC
9,9505,2020,2,0.019402,0,Normal,2026-04-04 10:48:12 UTC
9,9505,2020,2,0.019402,0,Normal,2026-04-04 10:48:12 UTC
10,9505,2020,2,0.104665,0,Normal,2026-04-04 10:48:12 UTC
10,9505,2020,2,0.104665,0,Normal,2026-04-04 10:48:12 UTC
10,9505,2020,2,0.104665,0,Normal,2026-04-04 10:48:12 UTC
10,9505,2020,2,0.104665,0,Normal,2026-04-04 10:48:12 UTC
1,10201,2020,3,0.119074,0,Normal,2026-04-04 10:48:12 UTC
1,10201,2020,3,0.119074,0,Normal,2026-04-04 10:48:12 UTC
1,10201,2020,3,0.119074,0,Normal,2026-04-04 10:48:12 UTC
1,10201,2020,3,0.119074,0,Normal,2026-04-04 10:48:12 UTC
2,10201,2020,3,0.140787,0,Normal,2026-04-04 10:48:12 UTC
2,10201,2020,3,0.140787,0,Normal,2026-04-04 10:48:12 UTC
2,10201,2020,3,0.140787,0,Normal,2026-04-04 10:48:12 UTC
2,10201,2020,3,0.140787,0,Normal,2026-04-04 10:48:12 UTC
3,10201,2020,3,0.171516,0,Normal,2026-04-04 10:48:12 UTC
3,10201,2020,3,0.171516,0,Normal,2026-04-04 10:48:12 UTC
3,10201,2020,3,0.171516,0,Normal,2026-04-04 10:48:12 UTC
3,10201,2020,3,0.171516,0,Normal,2026-04-04 10:48:12 UTC
4,10201,2020,3,0.165187,0,Normal,2026-04-04 10:48:12 UTC
4,10201,2020,3,0.165187,0,Normal,2026-04-04 10:48:12 UTC
4,10201,2020,3,0.165187,0,Normal,2026-04-04 10:48:12 UTC
4,10201,2020,3,0.165187,0,Normal,2026-04-04 10:48:12 UTC
5,10201,2020,3,0.026227,0,Normal,2026-04-04 10:48:12 UTC
5,10201,2020,3,0.026227,0,Normal,2026-04-04 10:48:12 UTC
5,10201,2020,3,0.026227,0,Normal,2026-04-04 10:48:12 UTC
5,10201,2020,3,0.026227,0,Normal,2026-04-04 10:48:12 UTC
6,10201,2020,3,0.186922,0,Normal,2026-04-04 10:48:12 UTC
6,10201,2020,3,0.186922,0,Normal,2026-04-04 10:48:12 UTC
6,10201,2020,3,0.186922,0,Normal,2026-04-04 10:48:12 UTC
6,10201,2020,3,0.186922,0,Normal,2026-04-04 10:48:12 UTC
7,10201,2020,3,0.145489,0,Normal,2026-04-04 10:48:12 UTC
7,10201,2020,3,0.145489,0,Normal,2026-04-04 10:48:12 UTC
7,10201,2020,3,0.145489,0,Normal,2026-04-04 10:48:12 UTC
7,10201,2020,3,0.145489,0,Normal,2026-04-04 10:48:12 UTC
8,10201,2020,3,0.182501,0,Normal,2026-04-04 10:48:12 UTC
8,10201,2020,3,0.182501,0,Normal,2026-04-04 10:48:12 UTC
8,10201,2020,3,0.182501,0,Normal,2026-04-04 10:48:12 UTC
8,10201,2020,3,0.182501,0,Normal,2026-04-04 10:48:12 UTC
9,10201,2020,3,0.166029,0,Normal,2026-04-04 10:48:12 UTC
9,10201,2020,3,0.166029,0,Normal,2026-04-04 10:48:12 UTC
9,10201,2020,3,0.166029,0,Normal,2026-04-04 10:48:12 UTC
9,10201,2020,3,0.166029,0,Normal,2026-04-04 10:48:12 UTC
10,10201,2020,3,0.14672,0,Normal,2026-04-04 10:48:12 UTC
10,10201,2020,3,0.14672,0,Normal,2026-04-04 10:48:12 UTC
10,10201,2020,3,0.14672,0,Normal,2026-04-04 10:48:12 UTC
10,10201,2020,3,0.14672,0,Normal,2026-04-04 10:48:12 UTC
1,10945,2020,4,0.110886,0,Normal,2026-04-04 10:48:12 UTC
1,10945,2020,4,0.110886,0,Normal,2026-04-04 10:48:12 UTC
1,10945,2020,4,0.110886,0,Normal,2026-04-04 10:48:12 UTC
1,10945,2020,4,0.110886,0,Normal,2026-04-04 10:48:12 UTC
2,10945,2020,4,0.15036,0,Normal,2026-04-04 10:48:12 UTC
2,10945,2020,4,0.15036,0,Normal,2026-04-04 10:48:12 UTC
2,10945,2020,4,0.15036,0,Normal,2026-04-04 10:48:12 UTC
2,10945,2020,4,0.15036,0,Normal,2026-04-04 10:48:12 UTC
3,10945,2020,4,0.169251,0,Normal,2026-04-04 10:48:12 UTC
3,10945,2020,4,0.169251,0,Normal,2026-04-04 10:48:12 UTC
3,10945,2020,4,0.169251,0,Normal,2026-04-04 10:48:12 UTC
3,10945,2020,4,0.169251,0,Normal,2026-04-04 10:48:12 UTC
4,10945,2020,4,0.18085,0,Normal,2026-04-04 10:48:12 UTC
4,10945,2020,4,0.18085,0,Normal,2026-04-04 10:48:12 UTC
4,10945,2020,4,0.18085,0,Normal,2026-04-04 10:48:12 UTC
4,10945,2020,4,0.18085,0,Normal,2026-04-04 10:48:12 UTC
5,10945,2020,4,0.186124,0,Normal,2026-04-04 10:48:12 UTC
5,10945,2020,4,0.186124,0,Normal,2026-04-04 10:48:12 UTC
5,10945,2020,4,0.186124,0,Normal,2026-04-04 10:48:12 UTC
5,10945,2020,4,0.186124,0,Normal,2026-04-04 10:48:12 UTC
6,10945,2020,4,0.20162,0,Normal,2026-04-04 10:48:12 UTC
6,10945,2020,4,0.20162,0,Normal,2026-04-04 10:48:12 UTC
6,10945,2020,4,0.20162,0,Normal,2026-04-04 10:48:12 UTC
6,10945,2020,4,0.20162,0,Normal,2026-04-04 10:48:12 UTC
7,10945,2020,4,0.193962,0,Normal,2026-04-04 10:48:12 UTC
7,10945,2020,4,0.193962,0,Normal,2026-04-04 10:48:12 UTC
7,10945,2020,4,0.193962,0,Normal,2026-04-04 10:48:12 UTC
7,10945,2020,4,0.193962,0,Normal,2026-04-04 10:48:12 UTC
8,10945,2020,4,0.18723,0,Normal,2026-04-04 10:48:12 UTC
8,10945,2020,4,0.18723,0,Normal,2026-04-04 10:48:12 UTC
8,10945,2020,4,0.18723,0,Normal,2026-04-04 10:48:12 UTC
8,10945,2020,4,0.18723,0,Normal,2026-04-04 10:48:12 UTC
9,10945,2020,4,0.0503,0,Normal,2026-04-04 10:48:12 UTC
9,10945,2020,4,0.0503,0,Normal,2026-04-04 10:48:12 UTC
9,10945,2020,4,0.0503,0,Normal,2026-04-04 10:48:12 UTC
9,10945,2020,4,0.0503,0,Normal,2026-04-04 10:48:12 UTC
10,10945,2020,4,0.120546,0,Normal,2026-04-04 10:48:12 UTC
10,10945,2020,4,0.120546,0,Normal,2026-04-04 10:48:12 UTC
10,10945,2020,4,0.120546,0,Normal,2026-04-04 10:48:12 UTC
10,10945,2020,4,0.120546,0,Normal,2026-04-04 10:48:12 UTC
1,11665,2020,5,0.098556,0,Normal,2026-04-04 10:48:12 UTC
1,11665,2020,5,0.098556,0,Normal,2026-04-04 10:48:12 UTC
1,11665,2020,5,0.098556,0,Normal,2026-04-04 10:48:12 UTC
1,11665,2020,5,0.098556,0,Normal,2026-04-04 10:48:12 UTC
2,11665,2020,5,0.169681,0,Normal,2026-04-04 10:48:12 UTC
2,11665,2020,5,0.169681,0,Normal,2026-04-04 10:48:12 UTC
2,11665,2020,5,0.169681,0,Normal,2026-04-04 10:48:12 UTC
2,11665,2020,5,0.169681,0,Normal,2026-04-04 10:48:12 UTC
3,11665,2020,5,0.173532,0,Normal,2026-04-04 10:48:12 UTC
3,11665,2020,5,0.173532,0,Normal,2026-04-04 10:48:12 UTC
3,11665,2020,5,0.173532,0,Normal,2026-04-04 10:48:12 UTC
3,11665,2020,5,0.173532,0,Normal,2026-04-04 10:48:12 UTC
4,11665,2020,5,0.1746,0,Normal,2026-04-04 10:48:12 UTC
4,11665,2020,5,0.1746,0,Normal,2026-04-04 10:48:12 UTC
4,11665,2020,5,0.1746,0,Normal,2026-04-04 10:48:12 UTC
4,11665,2020,5,0.1746,0,Normal,2026-04-04 10:48:12 UTC
5,11665,2020,5,0.177408,0,Normal,2026-04-04 10:48:12 UTC
5,11665,2020,5,0.177408,0,Normal,2026-04-04 10:48:12 UTC
5,11665,2020,5,0.177408,0,Normal,2026-04-04 10:48:12 UTC
5,11665,2020,5,0.177408,0,Normal,2026-04-04 10:48:12 UTC
6,11665,2020,5,0.200765,0,Normal,2026-04-04 10:48:12 UTC
6,11665,2020,5,0.200765,0,Normal,2026-04-04 10:48:12 UTC
6,11665,2020,5,0.200765,0,Normal,2026-04-04 10:48:12 UTC
6,11665,2020,5,0.200765,0,Normal,2026-04-04 10:48:12 UTC
7,11665,2020,5,0.189444,0,Normal,2026-04-04 10:48:12 UTC
7,11665,2020,5,0.189444,0,Normal,2026-04-04 10:48:12 UTC
7,11665,2020,5,0.189444,0,Normal,2026-04-04 10:48:12 UTC
7,11665,2020,5,0.189444,0,Normal,2026-04-04 10:48:12 UTC
8,11665,2020,5,0.190817,0,Normal,2026-04-04 10:48:12 UTC
8,11665,2020,5,0.190817,0,Normal,2026-04-04 10:48:12 UTC
8,11665,2020,5,0.190817,0,Normal,2026-04-04 10:48:12 UTC
8,11665,2020,5,0.190817,0,Normal,2026-04-04 10:48:12 UTC
9,11665,2020,5,0.17031,0,Normal,2026-04-04 10:48:12 UTC
9,11665,2020,5,0.17031,0,Normal,2026-04-04 10:48:12 UTC
9,11665,2020,5,0.17031,0,Normal,2026-04-04 10:48:12 UTC
9,11665,2020,5,0.17031,0,Normal,2026-04-04 10:48:12 UTC
10,11665,2020,5,0.160242,0,Normal,2026-04-04 10:48:12 UTC
10,11665,2020,5,0.160242,0,Normal,2026-04-04 10:48:12 UTC
10,11665,2020,5,0.160242,0,Normal,2026-04-04 10:48:12 UTC
10,11665,2020,5,0.160242,0,Normal,2026-04-04 10:48:12 UTC
1,12409,2020,6,0.129262,0,Normal,2026-04-04 10:48:12 UTC
1,12409,2020,6,0.129262,0,Normal,2026-04-04 10:48:12 UTC
1,12409,2020,6,0.129262,0,Normal,2026-04-04 10:48:12 UTC
1,12409,2020,6,0.129262,0,Normal,2026-04-04 10:48:12 UTC
2,12409,2020,6,0.173168,0,Normal,2026-04-04 10:48:12 UTC
2,12409,2020,6,0.173168,0,Normal,2026-04-04 10:48:12 UTC
2,12409,2020,6,0.173168,0,Normal,2026-04-04 10:48:12 UTC
2,12409,2020,6,0.173168,0,Normal,2026-04-04 10:48:12 UTC
3,12409,2020,6,0.184163,0,Normal,2026-04-04 10:48:12 UTC
3,12409,2020,6,0.184163,0,Normal,2026-04-04 10:48:12 UTC
3,12409,2020,6,0.184163,0,Normal,2026-04-04 10:48:12 UTC
3,12409,2020,6,0.184163,0,Normal,2026-04-04 10:48:12 UTC
4,12409,2020,6,0.029042,0,Normal,2026-04-04 10:48:12 UTC
4,12409,2020,6,0.029042,0,Normal,2026-04-04 10:48:12 UTC
4,12409,2020,6,0.029042,0,Normal,2026-04-04 10:48:12 UTC
4,12409,2020,6,0.029042,0,Normal,2026-04-04 10:48:12 UTC
5,12409,2020,6,0.197903,0,Normal,2026-04-04 10:48:12 UTC
5,12409,2020,6,0.197903,0,Normal,2026-04-04 10:48:12 UTC
5,12409,2020,6,0.197903,0,Normal,2026-04-04 10:48:12 UTC
5,12409,2020,6,0.197903,0,Normal,2026-04-04 10:48:12 UTC
6,12409,2020,6,0.199742,0,Normal,2026-04-04 10:48:12 UTC
6,12409,2020,6,0.199742,0,Normal,2026-04-04 10:48:12 UTC
6,12409,2020,6,0.199742,0,Normal,2026-04-04 10:48:12 UTC
6,12409,2020,6,0.199742,0,Normal,2026-04-04 10:48:12 UTC
7,12409,2020,6,0.202255,0,Normal,2026-04-04 10:48:12 UTC
7,12409,2020,6,0.202255,0,Normal,2026-04-04 10:48:12 UTC
7,12409,2020,6,0.202255,0,Normal,2026-04-04 10:48:12 UTC
7,12409,2020,6,0.202255,0,Normal,2026-04-04 10:48:12 UTC
8,12409,2020,6,0.190416,0,Normal,2026-04-04 10:48:12 UTC
8,12409,2020,6,0.190416,0,Normal,2026-04-04 10:48:12 UTC
8,12409,2020,6,0.190416,0,Normal,2026-04-04 10:48:12 UTC
8,12409,2020,6,0.190416,0,Normal,2026-04-04 10:48:12 UTC
9,12409,2020,6,0.126307,0,Normal,2026-04-04 10:48:12 UTC
9,12409,2020,6,0.126307,0,Normal,2026-04-04 10:48:12 UTC
9,12409,2020,6,0.126307,0,Normal,2026-04-04 10:48:12 UTC
9,12409,2020,6,0.126307,0,Normal,2026-04-04 10:48:12 UTC
10,12409,2020,6,0.118443,0,Normal,2026-04-04 10:48:12 UTC
10,12409,2020,6,0.118443,0,Normal,2026-04-04 10:48:12 UTC
10,12409,2020,6,0.118443,0,Normal,2026-04-04 10:48:12 UTC
10,12409,2020,6,0.118443,0,Normal,2026-04-04 10:48:12 UTC
1,13129,2020,7,0.080318,0,Normal,2026-04-04 10:48:12 UTC
1,13129,2020,7,0.080318,0,Normal,2026-04-04 10:48:12 UTC
1,13129,2020,7,0.080318,0,Normal,2026-04-04 10:48:12 UTC
1,13129,2020,7,0.080318,0,Normal,2026-04-04 10:48:12 UTC
2,13129,2020,7,0.159775,0,Normal,2026-04-04 10:48:12 UTC
