zone_sk,ds,aqi_forecast,aqi_lower,aqi_upper,row_type,pm25_forecast,pm25_lower,pm25_upper,co2_forecast,co2_lower,co2_upper,nrj_forecast,nrj_lower,nrj_upper
3,2023-04-01,19.9289,15.5818,23.5841,forecast,14.7827,11.0769,18.4782,24.6176,0.0,63.9839,50.2079,10.6362,90.3434
3,2023-05-01,28.5643,24.5717,32.7689,forecast,16.1199,12.6609,19.9591,104.3014,62.3382,145.5963,72.5989,31.2074,112.6179
3,2023-06-01,29.1023,25.1613,33.4367,forecast,18.8182,15.2391,22.3171,51.2855,11.0973,90.6341,66.6502,23.9162,106.1064
3,2023-07-01,26.0517,21.8764,30.339,forecast,17.7677,13.9277,21.2496,29.1896,0.0,68.3486,60.2956,19.4527,101.43
3,2023-08-01,29.5859,25.2432,33.798,forecast,14.6564,10.9485,18.1796,16.8055,0.0,59.2376,63.4396,22.7652,104.413
3,2023-09-01,22.8644,18.779,27.1294,forecast,15.1287,11.099,18.8555,81.2864,42.7294,121.3385,70.4772,29.4657,107.8279
3,2023-10-01,20.6871,16.5429,24.4506,forecast,13.0603,9.3417,16.8251,63.2645,25.0681,104.2514,72.2908,32.8661,110.9666
3,2023-11-01,26.4406,22.3443,30.5409,forecast,18.5922,14.7934,22.1664,12.9,0.0,52.17,56.6868,13.7175,96.3146
3,2023-12-01,22.0684,18.0775,26.2718,forecast,12.0057,8.277,15.6045,60.3232,21.3055,101.0226,70.2553,29.1499,113.0867
3,2024-01-01,26.807,22.6911,31.108,forecast,23.5583,19.8775,27.5638,70.5034,27.0069,112.6901,172.297,130.2705,214.5811
3,2024-02-01,23.3069,19.1283,27.215,forecast,14.4793,10.5988,18.0501,13.6852,0.0,55.8859,34.6289,0.0,77.4845
3,2024-03-01,26.9855,22.9211,31.2582,forecast,17.1816,13.5152,21.1769,8.4727,0.0,48.2835,58.6201,17.3352,100.9181
3,2024-04-01,27.7876,23.7916,31.9515,forecast,20.8621,17.2774,24.5544,85.8141,45.8124,128.8431,55.7948,17.0818,97.4882
3,2024-05-01,26.522,22.3658,30.6182,forecast,15.9327,12.3435,19.7875,77.0888,37.1244,117.8062,59.2218,16.8137,102.6758
3,2024-06-01,26.3225,22.4406,30.2607,forecast,19.1522,15.5627,22.8194,45.9014,4.116,89.6123,51.6717,6.8309,94.9528
3,2024-07-01,27.1106,23.0052,31.1847,forecast,13.8464,10.1224,17.6049,38.4206,0.0,77.4682,61.8865,16.1013,109.7106
3,2024-08-01,28.5561,24.7177,32.6125,forecast,14.8912,11.4264,18.5822,41.4886,1.3833,82.9833,73.8671,25.9874,117.2978
3,2024-09-01,26.5919,22.8469,30.6473,forecast,20.6388,17.1908,24.2782,92.9616,52.9145,130.3712,74.0737,27.9747,119.6119
3,2024-10-01,23.0952,19.1955,26.9121,forecast,15.5826,12.1513,19.3954,0.0,0.0,31.275,74.79,28.079,118.9835
3,2024-11-01,21.9355,17.8012,25.8155,forecast,15.1204,11.1217,18.6318,14.394,0.0,51.8948,64.6506,15.3643,110.7837
3,2024-12-01,26.2993,22.1768,30.1237,forecast,18.4739,14.7289,22.197,93.0189,49.8548,133.5905,71.095,21.2887,120.8465
4,2019-01-01,24.2128,21.4616,26.886,historical,10.7458,8.4715,12.9029,113.7295,75.3133,154.1192,75.8536,65.2867,86.2779
4,2019-02-01,28.7234,26.0559,31.3304,historical,17.0767,14.6665,19.3484,88.2491,49.6096,125.7281,79.011,68.2591,89.4474
4,2019-03-01,23.5038,20.7266,25.9831,historical,13.2344,10.7647,15.5421,41.8956,3.8541,79.7888,70.1724,59.0446,81.1536
4,2019-04-01,23.6687,21.0434,26.3554,historical,14.0233,11.6182,16.3722,88.9804,48.3917,126.8123,65.1036,53.8791,75.7996
4,2019-05-01,27.4943,24.8394,30.2343,historical,12.5113,10.1842,14.9462,10.6146,0.0,49.5919,68.5863,58.6257,79.4976
4,2019-06-01,22.6222,19.8048,25.1807,historical,12.9914,10.8349,15.2372,49.4427,12.6407,89.6578,72.1815,61.5002,82.6449
4,2019-07-01,22.5149,19.8728,25.1376,historical,14.7723,12.4563,17.2492,104.08,67.8881,141.9174,81.0942,71.1574,92.8019
4,2019-08-01,14.9031,12.2819,17.5403,historical,12.523,10.3158,14.8535,86.6738,49.9294,125.7251,71.4594,59.7273,81.8669
4,2019-09-01,24.6796,21.717,27.4338,historical,12.5769,10.1534,14.85,33.729,0.0,72.0011,56.1995,45.0626,66.7398
4,2019-10-01,35.8668,33.1245,38.4242,historical,11.6994,9.3389,14.0119,61.9606,23.7501,101.6214,72.2615,59.9255,84.0921
4,2019-11-01,25.0556,22.3172,27.853,historical,12.2344,10.0767,14.6186,119.1079,79.9894,157.8397,78.6693,67.1904,88.9998
4,2019-12-01,19.9438,17.3479,22.7335,historical,14.21,11.8656,16.2641,53.1743,14.9455,91.6194,80.4571,69.7651,91.3445
4,2020-01-01,23.3666,20.807,26.26,historical,10.479,8.1762,12.7704,118.4299,81.9768,156.1683,76.0959,65.7428,86.796
4,2020-02-01,30.3232,27.7125,33.0029,historical,18.7223,16.4809,20.9319,98.9729,62.8594,139.413,86.5883,76.3087,97.733
4,2020-03-01,24.4381,21.7352,27.0634,historical,15.2018,12.7619,17.6823,29.1192,0.0,67.9549,78.1773,66.4837,89.3379
4,2020-04-01,26.1689,23.2949,28.7392,historical,13.2049,10.937,15.5165,89.5411,50.0227,125.608,80.9565,69.6293,91.3713
4,2020-05-01,22.1343,19.5533,24.649,historical,16.4837,14.1099,18.8781,89.5826,49.1006,127.2941,74.8903,63.6561,85.6347
4,2020-06-01,23.4433,20.7996,26.0737,historical,12.1892,9.7223,14.5845,75.8368,38.2266,114.2329,61.1534,50.4495,72.3066
4,2020-07-01,22.0257,19.3378,24.8899,historical,15.674,13.2315,17.8929,34.2622,0.0,73.9267,73.3097,61.4783,84.1995
4,2020-08-01,22.8823,20.0467,25.4955,historical,12.2739,9.8546,14.6159,0.0,0.0,25.2829,77.5758,65.7018,88.3437
4,2020-09-01,23.0746,20.3172,25.7828,historical,11.1992,8.9007,13.5191,111.2035,72.675,150.628,70.6983,60.4787,81.6649
4,2020-10-01,21.2826,18.5682,23.99,historical,16.2117,13.9123,18.3916,98.9319,59.7775,135.9544,71.6274,60.1929,82.4708
4,2020-11-01,30.5507,27.6988,33.2102,historical,12.126,9.6656,14.4038,103.3627,64.9521,139.726,81.9668,72.0058,93.5732
4,2020-12-01,25.6475,22.7395,28.296,historical,12.7336,10.3573,15.0529,73.7058,35.7819,108.8726,78.7329,67.7813,89.6546
4,2021-01-01,24.4223,21.8333,27.0941,historical,13.8348,11.593,16.2609,103.1529,64.1748,141.9822,84.0515,72.391,95.5669
4,2021-02-01,23.9028,21.2962,26.6905,historical,16.2835,13.9245,18.6014,64.7959,26.6494,104.6061,72.3512,61.2749,83.2966
4,2021-03-01,23.5953,20.9429,26.1375,historical,15.0856,12.6725,17.3459,33.0048,0.0,70.6873,78.4832,67.6682,89.3453
4,2021-04-01,24.7586,22.036,27.4106,historical,13.9608,11.5373,16.4294,89.1905,51.6483,128.8612,78.5116,67.1734,88.841
4,2021-05-01,23.3604,20.6643,25.9044,historical,15.5733,13.2632,17.8559,62.5218,23.5296,102.9758,75.4847,64.1288,85.8544
4,2021-06-01,22.6388,20.0245,25.2922,historical,12.7968,10.3749,15.2055,65.5175,29.0395,103.1414,67.5839,56.8621,78.6312
4,2021-07-01,21.6564,19.0774,24.4205,historical,15.6708,13.4309,17.9757,56.2909,15.7979,93.7165,78.8469,68.312,89.6887
4,2021-08-01,19.6319,16.9454,22.3806,historical,12.5935,10.2501,14.8997,20.0388,0.0,58.6375,78.5142,67.1896,89.2793
4,2021-09-01,22.9502,20.2191,25.5545,historical,11.9,9.5121,14.1085,85.4681,46.8633,124.8596,68.7094,57.4655,78.8077
4,2021-10-01,25.6196,22.8431,28.2386,historical,14.9149,12.4785,17.0229,85.6746,47.6484,125.8768,74.6268,65.2313,85.8144
4,2021-11-01,28.2559,25.6623,30.855,historical,12.3214,9.9265,14.6426,107.7311,67.7421,147.5688,83.6885,72.7664,95.064
4,2021-12-01,23.172,20.4771,25.8104,historical,13.3957,11.2807,15.7339,65.9679,26.8341,103.561,82.15,71.1098,92.7228
4,2022-01-01,23.4469,20.8488,26.1726,historical,12.8532,10.691,15.2574,107.2451,68.481,145.6646,84.1984,73.1515,95.1703
4,2022-02-01,25.464,22.8321,28.1371,historical,17.1496,14.9613,19.5046,75.4619,38.4027,114.8058,79.9566,69.0033,90.5783
4,2022-03-01,22.7225,20.0907,25.614,historical,14.5524,12.2857,16.912,36.5714,0.0,75.9819,78.6627,67.2937,90.2647
4,2022-04-01,23.3636,20.6882,26.2591,historical,14.2935,11.8816,16.5957,88.3069,51.0531,126.0987,76.0739,64.5162,86.773
4,2022-05-01,24.5862,21.9315,27.5269,historical,14.2475,12.0443,16.4815,35.4933,0.0,75.3625,76.2316,65.4771,87.8059
4,2022-06-01,21.8035,19.1076,24.4938,historical,12.9999,10.73,15.4416,56.0214,17.2562,96.1165,74.1107,63.152,85.2848
4,2022-07-01,21.2575,18.531,23.9806,historical,15.2447,12.9826,17.6182,78.8812,37.838,116.4401,84.2922,74.4244,94.9032
4,2022-08-01,16.4092,13.6108,19.1149,historical,12.4877,9.9612,14.8834,52.6713,14.3155,94.0367,79.3236,68.4506,90.5241
4,2022-09-01,22.9235,20.2855,25.5227,historical,12.0877,9.6686,14.2911,58.9418,22.1645,95.1419,66.7236,55.5131,78.4023
4,2022-10-01,29.9205,27.2226,32.4629,historical,13.0585,10.7031,15.3524,72.6502,32.7648,109.2426,77.6869,66.4399,88.9389
4,2022-11-01,25.8612,23.1481,28.6312,historical,11.9229,9.6757,14.3729,112.2855,77.7231,152.3768,85.4381,74.2161,96.1586
4,2022-12-01,20.7071,17.9622,23.4089,historical,13.3733,10.9732,15.7746,58.4289,19.189,97.4392,85.574,75.1815,96.3484
4,2023-01-01,22.5319,19.6947,25.1838,forecast,11.1369,8.9498,13.4357,111.6469,73.8553,151.7792,84.3953,73.1313,95.3102
4,2023-02-01,27.0418,24.4318,29.867,forecast,17.3451,14.9471,19.9883,86.1666,49.3786,124.2213,87.5531,76.1462,99.2755
4,2023-03-01,21.8216,19.0214,24.4499,forecast,13.392,11.1249,15.5712,39.8132,0.0,79.2708,78.7149,68.1232,89.9121
4,2023-04-01,21.9859,19.1467,24.5183,forecast,14.0583,11.7182,16.225,86.8981,49.7889,125.3656,73.6465,63.6167,83.5339
4,2023-05-01,25.8108,23.1052,28.7035,forecast,12.4275,10.0012,14.6654,8.5324,0.0,44.8351,77.1296,66.7472,88.4367
4,2023-06-01,20.9381,18.2319,23.3981,forecast,12.7849,10.4693,15.0449,47.3606,10.3786,89.1032,80.7251,70.1344,91.6187
4,2023-07-01,20.8301,18.0002,23.5262,forecast,14.4471,12.2452,16.9512,101.998,65.1473,139.5789,89.6382,78.4607,100.2036
4,2023-08-01,13.2177,10.3772,15.9407,forecast,12.0752,9.7741,14.5372,84.592,43.8136,122.7705,80.0037,68.2499,90.7419
4,2023-09-01,22.9935,20.1193,25.8504,forecast,12.0064,9.9047,14.3937,31.6473,0.0,68.7657,64.7443,54.9086,75.2913
4,2023-10-01,34.1802,31.498,36.8108,forecast,11.0103,8.7004,13.4116,59.879,20.8368,98.0348,80.8067,69.3509,90.9779
4,2023-11-01,23.3683,20.8025,25.883,forecast,11.4225,9.0867,13.8515,117.0264,78.6493,154.63,87.2149,76.7098,97.8079
4,2023-12-01,18.2559,15.44,20.9039,forecast,13.2794,10.8233,15.5853,51.0929,11.1483,89.5823,89.0031,77.8617,99.7698
4,2024-01-01,21.678,19.1213,24.4563,forecast,9.4258,7.0582,11.8289,116.3487,79.632,153.7785,84.6422,73.0669,95.6248
4,2024-02-01,28.6341,25.784,31.3342,forecast,17.5465,15.1518,19.9562,96.8918,59.6533,134.2645,95.135,83.7404,105.6952
4,2024-03-01,22.7485,19.922,25.4214,forecast,13.9113,11.4782,16.2035,27.0382,0.0,65.5328,86.7243,75.7114,98.1359
4,2024-04-01,24.4788,21.6924,27.2286,forecast,11.7919,9.395,14.1843,87.4602,45.378,128.2184,89.504,78.6485,100.46
4,2024-05-01,20.4438,17.676,23.1208,forecast,14.9528,12.5162,17.1737,87.5019,48.147,124.5817,83.4381,72.6824,95.0415
4,2024-06-01,21.7526,18.8946,24.3355,forecast,10.5367,8.1023,12.7582,73.7561,35.813,113.1397,69.7017,58.2294,80.5485
4,2024-07-01,20.3347,17.6674,22.803,forecast,13.904,11.6164,16.2375,32.1817,0.0,68.3491,81.8583,70.5836,92.6222
4,2024-08-01,21.1912,18.5166,23.8777,forecast,10.3829,8.0793,12.7859,0.0,0.0,23.6189,86.1248,75.8879,97.8439
4,2024-09-01,21.3834,18.7282,23.9871,forecast,9.2452,6.9283,11.6316,109.1232,70.7744,148.6919,79.2476,67.4862,90.3648
4,2024-10-01,19.5914,16.9705,22.2639,forecast,14.1967,11.9321,16.5725,96.8517,60.5358,137.161,80.1771,68.9086,90.7292
4,2024-11-01,28.8595,26.2944,31.5706,forecast,10.0481,7.7232,12.3781,101.2827,64.7956,136.4174,90.5169,79.4099,101.196
4,2024-12-01,23.9562,21.0241,26.6512,forecast,10.5949,8.1853,13.0318,71.6258,34.2652,111.2143,87.2834,75.991,98.9201
5,2019-01-01,24.1339,20.5195,27.6881,historical,13.3692,10.5721,16.0874,76.0404,38.4965,110.7992,80.5769,71.6674,88.3259
5,2019-02-01,24.462,20.814,28.043,historical,15.3699,12.5954,18.0614,82.8633,48.1948,118.9232,71.7996,63.9443,79.9992
5,2019-03-01,25.3019,21.9331,28.8793,historical,12.3735,9.7441,15.1882,97.0782,62.6301,134.0278,70.9514,62.4586,77.8022
5,2019-04-01,31.9517,28.6099,35.6251,historical,20.7801,17.8718,23.4542,67.5157,33.1499,104.8018,71.7245,63.4555,80.0783
5,2019-05-01,19.1474,15.6246,22.8675,historical,13.4659,10.8572,16.3479,99.5938,61.3749,135.9611,77.9397,69.9355,85.8967
5,2019-06-01,22.8069,19.0687,26.2051,historical,13.161,10.2842,16.0108,29.3014,0.0,65.0584,81.0515,72.3123,89.4445
5,2019-07-01,22.2143,18.5678,26.1096,historical,15.0505,12.3618,17.7272,54.86,19.8474,90.6865,71.0436,62.3601,79.1917
5,2019-08-01,28.7176,25.1553,32.2997,historical,15.8092,13.1417,18.5431,90.1455,56.3258,124.9153,74.9383,66.9414,82.5704
5,2019-09-01,24.2843,20.4371,27.8659,historical,13.403,10.7536,16.2092,123.582,88.2355,156.0463,79.1027,70.8789,87.9
5,2019-10-01,25.239,21.8261,28.9751,historical,14.512,11.7458,17.2905,39.1015,4.3199,74.6389,66.2562,57.9819,74.5647
5,2019-11-01,14.4893,10.83,17.9468,historical,15.0241,12.154,17.9482,94.7708,59.3809,130.4155,77.7596,69.9637,86.7177
5,2019-12-01,27.9269,24.6591,31.3191,historical,14.7059,11.9261,17.5629,17.9419,0.0,53.424,77.0919,69.097,85.6004
5,2020-01-01,21.6957,17.9214,25.2708,historical,12.396,9.3072,15.0393,110.1939,74.7318,147.957,81.2356,73.1627,89.3541
5,2020-02-01,25.0242,21.2764,28.4952,historical,14.5008,11.8489,17.3978,75.2889,39.3815,114.4175,74.6344,66.2955,82.8634
5,2020-03-01,24.5612,20.9138,28.0918,historical,13.7662,10.9342,16.4963,124.9858,91.6375,162.0587,79.9152,72.1586,88.883
5,2020-04-01,22.3916,18.9225,25.994,historical,12.9458,10.082,15.6663,46.3562,8.4115,80.2012,78.2682,70.5403,85.9442
5,2020-05-01,25.359,21.7676,28.6118,historical,15.7573,12.9287,18.4563,33.18,0.0,68.9373,73.157,64.582,80.9229
5,2020-06-01,27.9183,24.5502,31.467,historical,15.2408,12.6093,18.0459,111.2221,74.8245,150.6959,71.8905,63.6614,80.6602
5,2020-07-01,24.3094,20.9085,27.8655,historical,13.8146,11.0635,16.5699,90.9312,57.9129,126.9467,79.6721,71.8053,87.5942
5,2020-08-01,22.6465,19.1901,26.2986,historical,15.354,12.5912,18.107,78.692,43.5833,114.455,84.6288,75.7434,92.7821
5,2020-09-01,24.9168,21.4259,28.5379,historical,14.1562,11.0215,17.0143,19.5521,0.0,56.8425,57.5284,49.1467,65.7136
5,2020-10-01,19.4641,15.8911,23.1428,historical,12.7874,10.1147,15.5924,120.3898,86.5862,153.6591,93.796,85.58,101.8752
5,2020-11-01,21.7546,18.1524,25.2133,historical,13.3489,10.5123,16.1466,60.9964,26.7559,98.1605,69.6192,60.907,77.5785
5,2020-12-01,23.5349,19.85,26.8884,historical,13.8461,11.217,16.364,108.0529,74.2874,144.8738,71.6961,64.0904,79.3314
5,2021-01-01,29.0347,25.4324,32.5982,historical,13.6842,10.8627,16.362,17.0632,0.0,54.1752,83.8969,75.1303,92.3746
5,2021-02-01,23.495,19.9388,27.047,historical,15.5243,12.8966,18.3497,105.4355,71.5815,141.4166,70.5707,62.3297,78.5741
5,2021-03-01,24.7843,21.2421,28.0134,historical,12.73,9.8221,15.637,118.3267,81.837,157.5165,78.1317,70.223,87.0816
5,2021-04-01,25.6268,22.2528,29.183,historical,15.0288,12.2062,17.809,55.9309,22.636,92.6845,77.1739,68.8749,85.5167
5,2021-05-01,23.3661,19.7779,26.8387,historical,14.5047,11.793,17.1796,58.695,22.8884,92.9028,75.8194,67.2458,84.3115
5,2021-06-01,26.2115,22.724,29.8152,historical,14.0125,11.0427,16.8597,87.2613,48.9809,122.4947,76.117,67.4665,85.0044
5,2021-07-01,23.5546,19.8788,27.0525,historical,13.6833,10.7801,16.3889,81.2809,46.7198,115.6497,77.9684,69.5694,86.5345
5,2021-08-01,24.65,21.2757,28.2378,historical,14.976,12.349,17.6796,84.7068,48.0261,120.433,82.3972,73.8641,91.0581
5,2021-09-01,24.7151,21.1695,28.0322,historical,13.3645,10.4223,16.0594,57.3707,17.6721,91.7285,65.8339,57.5089,74.3
5,2021-10-01,21.4344,17.9372,24.9776,historical,12.8197,9.9245,15.5527,96.5799,59.4664,132.3852,85.6921,77.8742,93.806
5,2021-11-01,19.3602,15.6806,23.0016,historical,13.3819,10.5042,16.3353,75.2169,38.7885,110.2923,73.2254,65.0683,81.5316
5,2021-12-01,25.0132,21.6376,28.5997,historical,13.621,10.9722,16.2232,80.5672,45.0134,112.9208,74.535,65.5528,82.2691
5,2022-01-01,26.5939,22.9724,30.1076,historical,12.736,10.1505,15.4712,50.7206,12.8951,87.6466,84.0601,76.5834,92.5411
5,2022-02-01,23.9651,20.4613,27.5783,historical,14.6486,12.0695,17.3314,98.6468,63.2967,131.5409,72.984,64.8569,81.0869
5,2022-03-01,25.0381,21.4141,28.3753,historical,11.7343,9.2306,14.4359,111.889,75.0383,146.0938,76.3075,67.9607,84.6161
5,2022-04-01,28.821,25.237,32.1736,historical,17.1096,14.2323,19.9223,65.8569,30.7249,100.7942,76.1375,68.1808,84.9386
5,2022-05-01,21.3012,17.9929,24.953,historical,13.2093,10.2626,16.0238,83.7093,47.6945,118.0803,78.5415,70.0487,87.3649
5,2022-06-01,24.5131,20.7537,27.6845,historical,12.7874,9.9878,15.4909,62.815,24.2809,98.526,80.2799,72.8586,88.3296
5,2022-07-01,22.8623,19.4067,26.3264,historical,13.5639,10.5425,16.1191,72.1219,36.4431,107.9425,76.1808,68.022,84.849
5,2022-08-01,26.6807,23.0127,30.0124,historical,14.5963,11.9994,17.3805,91.4,57.0919,129.3825,80.2371,72.0157,88.8421
5,2022-09-01,24.5109,21.2486,28.3494,historical,12.5819,9.8971,15.3539,94.9319,58.9878,132.0757,74.0797,66.2555,82.1958
5,2022-10-01,23.3662,19.8006,26.7622,historical,12.8634,10.2683,15.6207,72.3505,38.1512,107.3784,77.5445,69.2042,86.0931
5,2022-11-01,16.9441,13.2566,20.6691,historical,13.4091,10.8104,16.2277,89.3483,52.4211,126.4038,76.9566,69.0887,85.0094
5,2022-12-01,26.4836,23.1955,29.9819,historical,13.3762,10.7499,16.2023,53.3963,15.1933,87.1406,77.3517,68.9919,85.7542
5,2023-01-01,24.153,20.4105,27.6845,forecast,11.7749,9.2504,14.6368,84.6472,48.1653,119.7741,84.19,75.5898,91.8857
5,2023-02-01,24.4811,20.8936,28.0544,forecast,13.7757,10.9545,16.6329,91.4709,52.6212,129.0926,75.3556,67.3375,84.2303
5,2023-03-01,25.3211,21.7025,28.8342,forecast,10.7793,8.011,13.5634,105.6864,69.9298,141.7538,74.4559,66.1119,82.477
5,2023-04-01,31.9708,28.4671,35.6277,forecast,19.1858,16.2222,21.7352,76.1247,39.342,110.7472,75.1719,67.0205,83.7595
5,2023-05-01,19.1665,15.4987,22.5812,forecast,11.8716,9.1658,14.7344,108.2035,72.9446,143.7951,81.3318,73.0467,89.605
5,2023-06-01,22.826,19.3058,26.4633,forecast,11.5668,9.0131,14.3995,37.9118,0.1916,73.7164,84.3864,76.5071,92.712
5,2023-07-01,22.2334,18.7326,25.7626,forecast,13.4563,10.7936,16.2788,63.4711,27.3023,100.1891,74.3233,65.8665,82.7922
5,2023-08-01,28.7366,25.3998,32.2385,forecast,14.2149,11.3705,17.0109,98.7573,63.4079,134.4191,78.1611,69.6344,86.1277
5,2023-09-01,24.3034,20.5569,27.6123,forecast,11.8088,8.9,14.6209,132.1945,96.9752,169.3711,82.2697,73.9155,90.5173
5,2023-10-01,25.258,21.6645,28.776,forecast,12.9177,9.9991,15.7024,47.7147,8.998,83.1046,69.369,61.1715,78.0009
5,2023-11-01,14.5083,11.1532,18.0516,forecast,13.4298,10.6681,16.1477,103.3848,67.9476,136.9093,80.8181,71.7989,88.9686
5,2023-12-01,27.9458,24.3892,31.5202,forecast,13.1116,10.3159,15.8175,26.5566,0.0,63.2343,80.1485,71.7262,88.1898
5,2024-01-01,21.7147,18.1515,25.2332,forecast,10.8018,8.004,13.7295,118.8093,79.8039,155.3164,84.2902,75.8622,92.8904
5,2024-02-01,25.0431,21.7029,28.6727,forecast,12.9066,9.9749,15.5309,83.905,47.7985,119.3031,77.6873,69.483,86.0618
5,2024-03-01,24.5801,20.9223,27.9228,forecast,12.1719,9.2679,14.7971,133.6026,98.6068,166.6071,82.9669,75.0756,91.5161
5,2024-04-01,22.4105,18.8352,26.0761,forecast,11.3516,8.527,14.284,54.9738,17.871,89.6084,81.3184,72.6203,89.256
5,2024-05-01,25.3779,21.9818,28.6591,forecast,14.1631,11.1509,16.7526,41.7983,4.9988,76.7722,76.2059,67.5969,83.8855
5,2024-06-01,27.9372,24.5865,31.5062,forecast,13.6466,10.8815,16.5903,119.8411,82.3016,154.8735,74.9382,66.3974,83.7269
5,2024-07-01,24.3282,20.8801,27.8746,forecast,12.2203,9.4299,14.9129,99.5509,63.1437,134.7002,82.7185,74.3023,90.5836
5,2024-08-01,22.6653,19.1304,26.1691,forecast,13.7597,10.9343,16.5391,87.3124,51.1128,123.3115,87.6739,80.2186,95.7957
5,2024-09-01,24.9356,21.4561,28.4826,forecast,12.562,9.5827,15.2648,28.1732,0.0,63.7049,60.5723,52.2709,69.099
5,2024-10-01,19.4829,15.9793,22.8441,forecast,11.1931,8.5065,13.8839,129.0117,93.0864,164.0137,96.8387,88.7834,104.8068
5,2024-11-01,21.7734,18.3822,25.1029,forecast,11.7546,8.8862,14.7079,69.619,32.6346,107.2394,72.6606,63.7786,80.5284
5,2024-12-01,23.5537,20.1388,27.158,forecast,12.2519,9.3569,14.8468,116.6762,79.8751,154.3758,74.7363,66.7736,82.2519
6,2019-01-01,22.9231,19.4691,26.323,historical,12.9836,10.3763,15.5935,49.2636,2.6168,97.5727,65.9684,55.3137,76.4695
6,2019-02-01,26.799,23.5059,30.5833,historical,17.0456,14.6423,19.7533,67.0546,23.2414,112.8933,67.4168,57.5325,77.0384
6,2019-03-01,20.5941,17.1164,23.8763,historical,14.2959,11.5861,16.7752,125.6966,78.2755,171.1602,82.9334,73.1646,93.5336
6,2019-04-01,24.9709,21.6928,28.6209,historical,16.0819,13.7257,18.7405,66.0585,18.1008,113.8108,60.2143,49.4516,71.3217
6,2019-05-01,25.6257,22.1783,29.1395,historical,9.7037,6.9527,12.1756,55.3707,7.755,102.6044,83.534,73.3205,93.7802
6,2019-06-01,24.3421,20.9474,27.7878,historical,13.854,11.5209,16.4825,100.3146,54.6759,146.0726,67.6834,57.1814,78.0992
6,2019-07-01,23.2457,19.8763,26.9476,historical,13.1853,10.6231,15.7561,82.5665,35.538,128.8842,77.1429,66.626,87.4575
6,2019-08-01,26.6442,23.2645,30.1241,historical,15.5031,12.6718,17.987,33.6034,0.0,83.336,73.4515,63.4268,84.1193
6,2019-09-01,23.9167,20.4355,27.5143,historical,14.4704,11.8975,16.9193,54.2477,6.6961,102.1513,71.2533,60.5924,81.8054
6,2019-10-01,24.117,21.1618,27.5913,historical,15.3058,12.6639,17.7917,35.5916,0.0,84.4241,67.3347,57.1059,77.8262
6,2019-11-01,24.7889,21.6963,28.3843,historical,12.5161,9.945,14.93,93.9935,47.7164,138.3548,67.0937,57.1394,77.4102
6,2019-12-01,24.9953,21.5231,28.4959,historical,11.4091,8.7805,14.0244,110.2437,64.7476,158.2547,66.474,56.4648,77.0793
6,2020-01-01,21.1269,17.7056,24.7777,historical,11.4903,9.0493,14.2046,56.1259,6.1307,100.6975,69.361,59.5243,79.6519
6,2020-02-01,28.4048,24.7661,31.7202,historical,18.4137,15.7921,20.9819,47.3977,0.7334,93.1751,72.4675,62.0023,82.2037
6,2020-03-01,23.9128,20.2425,27.6232,historical,12.408,9.9163,15.0218,67.5612,19.8119,113.972,79.4485,69.6906,89.527
6,2020-04-01,24.0259,20.6725,27.3776,historical,12.1594,9.5515,14.6976,77.5924,34.8498,127.3771,73.2415,63.2574,84.1172
6,2020-05-01,25.6732,22.374,29.1451,historical,18.5528,15.8791,21.0909,81.7154,34.3082,126.2993,91.6702,81.6982,101.7684
6,2020-06-01,22.9143,19.5143,26.3491,historical,12.5323,9.9425,15.0396,72.3161,26.1987,118.4521,64.9585,55.2604,75.5531
6,2020-07-01,27.2717,24.0567,30.6151,historical,13.1433,10.8184,15.7497,77.631,32.2433,125.8124,78.9238,68.6129,89.192
6,2020-08-01,21.7991,18.3712,25.2635,historical,12.2515,9.6362,14.718,86.9468,39.2844,133.8888,73.8485,63.7553,83.9681
6,2020-09-01,24.0217,20.4027,27.4574,historical,14.1237,11.5483,16.7397,23.0396,0.0,70.5263,67.3918,57.5068,77.2831
6,2020-10-01,26.634,23.3021,30.2353,historical,11.4782,8.8885,13.996,71.084,24.2879,112.7978,66.0304,55.752,76.2992
6,2020-11-01,25.4563,21.8456,28.9108,historical,15.8474,13.2445,18.4246,54.3653,3.8503,100.765,77.5412,67.2356,87.2336
6,2020-12-01,20.7626,17.366,24.2861,historical,13.0779,10.5351,15.5832,120.1451,74.2221,165.8816,78.1254,68.0097,88.2975
6,2021-01-01,26.2982,22.5975,29.5616,historical,15.0926,12.4915,17.5785,45.8509,0.0,90.7253,67.0279,57.0815,77.2706
6,2021-02-01,23.3807,20.1668,26.8227,historical,13.4094,10.7852,15.9719,117.8808,71.6577,162.7265,64.8827,54.4691,75.0465
6,2021-03-01,22.7421,19.2442,25.9146,historical,12.7204,10.1782,15.3952,90.4534,44.4409,132.0453,83.2274,73.1491,93.561
6,2021-04-01,24.2552,20.5104,27.9072,historical,13.1918,10.6537,15.8385,77.7041,32.6367,123.4298,71.4658,60.5175,81.6526
6,2021-05-01,25.5812,22.1598,28.9893,historical,15.2863,12.8083,17.7987,76.5099,32.1781,122.0852,91.3989,81.0918,101.7089
6,2021-06-01,23.3258,19.8952,26.8313,historical,12.6015,10.0825,15.0377,85.272,39.2969,129.9778,68.3068,58.0454,77.7026
