ds,zone_sk,congestion_forecast,congestion_lower,congestion_upper
2019-10-13,2,2.9977,1.7852,4.0902
2019-10-14,2,2.9604,1.8337,4.164
2019-11-01,2,1.8302,0.6954,2.943
2019-11-02,2,2.6672,1.4905,3.7907
2019-11-03,2,2.8663,1.6883,3.9327
2019-11-04,2,2.8057,1.6162,3.8992
2019-11-05,2,3.006,1.8863,4.1966
2019-11-06,2,2.9838,1.9162,4.1741
2019-11-07,2,2.8956,1.787,4.0769
2019-12-01,2,2.3776,1.2808,3.4379
2019-12-02,2,2.2932,1.1658,3.4811
2019-12-03,2,2.4746,1.2847,3.6002
2019-12-04,2,2.4395,1.3121,3.5642
2019-12-05,2,2.3456,1.2391,3.4596
2019-12-06,2,2.2936,1.2107,3.4006
2019-12-07,2,2.1758,1.095,3.3176
2019-12-08,2,2.3998,1.2472,3.5679
2019-12-09,2,2.3694,1.3087,3.5463
2019-12-10,2,2.6054,1.5503,3.676
2019-12-11,2,2.6244,1.4599,3.6832
2020-01-01,2,3.5339,2.3725,4.6355
2020-01-02,2,3.2125,2.1241,4.2338
2020-01-03,2,3.0957,1.9115,4.1224
2020-02-01,2,2.1785,1.0326,3.3834
2020-02-02,2,2.4193,1.3313,3.4909
2020-02-03,2,2.3983,1.273,3.5331
2020-02-04,2,2.6357,1.5103,3.7441
2020-02-05,2,2.6482,1.4316,3.7832
2020-02-06,2,2.5923,1.4391,3.7204
2020-02-07,2,2.5682,1.4288,3.6693
2020-02-08,2,2.4675,1.3536,3.5762
2020-03-01,2,2.7706,1.6113,3.8693
2020-03-02,2,2.6974,1.5389,3.8981
2020-03-03,2,2.8841,1.7259,3.9762
2020-03-04,2,2.8479,1.7068,4.0094
2020-04-01,2,3.1428,1.9895,4.2199
2020-04-02,2,3.0485,1.9497,4.1938
2020-04-03,2,2.9846,1.933,4.1099
2020-04-04,2,2.8427,1.7135,3.9624
2020-04-05,2,3.0304,1.9047,4.1814
2020-04-06,2,2.9518,1.819,4.0278
2020-04-07,2,3.1279,2.041,4.3475
2020-04-08,2,3.0758,1.913,4.2146
2020-04-09,2,2.9528,1.7326,4.0324
2020-04-10,2,2.8598,1.7279,4.0192
2020-04-11,2,2.6889,1.5358,3.7625
2020-05-01,2,3.3812,2.333,4.4641
2020-05-02,2,1.9898,0.8355,3.0638
2020-05-03,2,2.1945,1.0354,3.4556
2020-05-04,2,2.1419,0.9676,3.2468
2020-05-05,2,2.3526,1.1624,3.3986
2020-05-06,2,2.3434,1.1467,3.4699
2020-05-07,2,2.2709,1.1516,3.3919
2020-05-08,2,2.7837,1.6147,3.9672
2020-05-09,2,2.1274,0.9606,3.2231
2020-05-10,2,2.3547,1.1791,3.5097
2020-05-11,2,2.3207,1.2559,3.3887
2020-05-12,2,2.5457,1.4678,3.6976
2020-05-13,2,2.5461,1.421,3.617
2020-05-14,2,2.4784,1.4054,3.6063
2020-05-15,2,2.4426,1.3338,3.6446
2020-05-16,2,2.3302,1.2173,3.4209
2020-06-01,2,2.1516,0.9627,3.2706
2020-06-02,2,2.4852,1.3682,3.6238
2020-06-03,2,2.4242,1.1907,3.5885
2020-06-04,2,2.2976,1.1621,3.408
2020-06-05,2,2.2065,1.0869,3.3452
2020-06-06,2,2.0437,0.8766,3.2067
2020-06-07,2,2.2171,1.0528,3.3642
2020-06-08,2,2.1317,0.9513,3.2315
2020-06-09,2,2.3089,1.1265,3.3913
2020-06-10,2,2.2661,1.1931,3.4356
2020-06-11,2,2.1608,1.062,3.3055
2020-06-12,2,2.0937,0.9295,3.1834
2020-06-13,2,1.957,0.7747,3.1776
2020-06-14,2,2.1584,1.0825,3.2743
2020-06-15,2,2.102,0.966,3.2222
2020-06-16,2,2.3087,1.2155,3.4195
2020-07-01,2,2.6881,1.5462,3.8025
2020-07-02,2,2.6096,1.5095,3.7456
2020-07-03,2,2.5613,1.4903,3.653
2020-07-04,2,2.4349,1.3121,3.5602
2020-07-05,2,2.6379,1.4714,3.7484
2020-07-06,2,2.5742,1.4532,3.7802
2020-07-07,2,2.765,1.6199,3.8821
2020-07-08,2,2.7273,1.6349,3.9703
2020-07-09,2,2.6184,1.4849,3.7571
2020-07-10,2,2.539,1.4663,3.6531
2020-07-11,2,2.3815,1.2693,3.5131
2020-07-12,2,2.5537,1.3711,3.6756
2020-07-13,2,2.4603,1.2845,3.6149
2020-08-01,2,1.8884,0.749,3.0531
2020-08-02,2,2.1093,1.0202,3.196
2020-08-03,2,2.0751,0.8758,3.254
2020-08-04,2,2.307,1.2175,3.4365
2020-08-05,2,2.3217,1.1703,3.3942
2020-08-06,2,2.276,1.1296,3.4645
2020-09-01,2,2.9471,1.8801,4.0085
2020-09-02,2,2.819,1.6792,4.0251
2020-09-03,2,2.6171,1.5234,3.8014
2020-09-04,2,2.4435,1.2735,3.5121
2020-09-05,2,2.1919,1.0939,3.3417
2020-09-06,2,2.2713,1.1976,3.5158
2020-09-07,2,2.0879,0.9845,3.2336
2020-09-08,2,2.1642,1.0115,3.2985
2020-09-09,2,2.0194,0.9339,3.0906
2020-09-10,2,1.812,0.6718,2.8587
2020-09-11,2,1.6446,0.4617,2.7419
2020-09-12,2,1.4105,0.2676,2.5658
2020-09-13,2,1.5189,0.3258,2.6552
2020-09-14,2,1.3754,0.2126,2.5171
2020-10-01,2,1.9264,0.8645,3.0223
2020-10-02,2,1.9594,0.8401,3.0672
2020-10-03,2,1.9176,0.8159,3.0218
2020-10-04,2,2.207,1.1094,3.3154
2020-10-05,2,2.2305,1.1407,3.3556
2020-10-06,2,2.5082,1.4088,3.5971
2020-10-07,2,2.556,1.439,3.6907
2020-10-08,2,2.5303,1.4404,3.6759
2020-10-09,2,2.531,1.4073,3.641
2020-10-10,2,2.4497,1.2905,3.6296
2020-10-11,2,2.6936,1.6357,3.9464
2020-12-01,2,2.2354,1.0994,3.3768
2020-12-02,2,2.1913,0.9696,3.3018
2020-12-03,2,2.0876,0.8364,3.2448
2020-12-04,2,2.0257,0.9638,3.1889
2020-12-05,2,1.8978,0.7941,2.9423
2020-12-06,2,2.1116,0.9886,3.2857
2020-12-07,2,2.0715,0.9277,3.1749
2021-01-01,2,3.0854,1.9877,4.3316
2021-01-02,2,2.7182,1.6255,3.8823
2021-01-03,2,2.8561,1.812,3.963
2021-01-04,2,2.726,1.6316,3.8945
2021-02-01,2,2.0892,0.933,3.1926
2021-02-02,2,2.3271,1.1591,3.44
2021-02-03,2,2.3409,1.1271,3.4973
2021-02-04,2,2.2871,1.1753,3.3763
2021-02-05,2,2.2656,1.1327,3.4061
2021-02-06,2,2.1682,0.9786,3.2802
2021-02-07,2,2.4019,1.2694,3.6052
2021-02-08,2,2.3707,1.157,3.5375
2021-02-09,2,2.5954,1.4437,3.779
2021-02-10,2,2.593,1.4508,3.7067
2021-02-11,2,2.5204,1.4733,3.6388
2021-02-12,2,2.4784,1.3646,3.6291
2021-02-13,2,2.3588,1.3437,3.4821
2021-02-14,2,2.5696,1.3453,3.7054
2021-03-01,2,2.4543,1.1992,3.6377
2021-03-02,2,2.64,1.5458,3.8738
2021-03-03,2,2.6027,1.4198,3.7858
2021-03-04,2,2.4995,1.3894,3.6084
2021-03-05,2,2.4315,1.3653,3.6356
2021-03-06,2,2.2907,1.1481,3.4196
2021-03-07,2,2.4849,1.3549,3.6779
2021-03-08,2,2.4185,1.4004,3.5409
2021-03-09,2,2.6127,1.5098,3.7262
2021-03-10,2,2.5848,1.3878,3.5968
2021-04-01,2,2.7926,1.6648,3.9182
2021-04-02,2,2.7333,1.4922,3.8457
2021-04-03,2,2.5963,1.5194,3.7442
2021-04-04,2,2.7891,1.562,3.8739
2021-05-01,2,2.9932,1.8874,4.1071
2021-05-02,2,1.9342,0.8139,2.9803
2021-05-03,2,1.8756,0.7145,2.9927
2021-05-04,2,2.0808,0.9338,3.0997
2021-05-05,2,2.0675,1.0137,3.1754
2021-05-06,2,1.9916,0.8852,3.069
2021-05-07,2,1.953,0.7728,3.1486
2021-05-08,2,2.392,1.2294,3.4943
2021-05-09,2,2.0698,0.8962,3.258
2021-05-10,2,2.0356,0.937,3.1352
2021-05-11,2,2.2613,1.1399,3.4677
2021-05-12,2,2.2633,1.1589,3.3971
2021-05-13,2,1.0023,0.0,2.1454
2021-05-14,2,2.1656,1.0607,3.264
2021-06-01,2,2.2964,1.1436,3.4529
2021-06-02,2,2.2359,1.1906,3.3855
2021-06-03,2,2.1089,0.973,3.1432
2021-06-04,2,2.0168,0.8773,3.1343
2021-06-05,2,1.8521,0.7795,2.8866
2021-06-06,2,2.0231,0.863,3.1714
2021-06-07,2,1.9346,0.7625,3.1056
2021-06-08,2,2.1082,0.9415,3.222
2021-06-09,2,2.0614,0.9722,3.2614
2021-06-10,2,1.9517,0.9198,3.1938
2021-06-11,2,1.8801,0.7404,3.0567
2021-06-12,2,1.7387,0.5044,2.8515
2021-06-13,2,1.9354,0.8547,3.0871
2021-06-14,2,1.8744,0.8024,3.0888
2021-06-15,2,2.0767,0.9718,3.2557
2021-06-16,2,2.0594,0.9235,3.1951
2021-06-17,2,1.9794,0.8288,3.0735
2021-06-18,2,1.937,0.817,3.0468
2021-06-19,2,1.8239,0.6317,2.8944
2021-06-20,2,2.0474,0.9465,3.2457
2021-06-21,2,2.0113,0.8484,3.1682
2021-06-22,2,2.2361,1.19,3.3874
2021-07-01,2,2.3826,1.2522,3.4231
2021-07-02,2,2.3399,1.2403,3.4881
2021-07-03,2,2.2194,1.1115,3.3695
2021-07-04,2,2.4285,1.3672,3.5167
2021-07-05,2,2.3713,1.2033,3.4856
2021-08-01,2,1.9019,0.7207,3.0575
2021-08-02,2,1.8597,0.7374,2.9301
2021-08-03,2,2.0836,0.9597,3.1883
2021-08-04,2,2.0907,0.9054,3.1706
2021-08-05,2,2.0379,0.926,3.0929
2021-09-01,2,2.7868,1.6356,3.9015
2021-09-02,2,2.5947,1.4092,3.6851
2021-09-03,2,2.4292,1.2711,3.534
2021-09-04,2,2.1838,1.1209,3.3677
2021-09-05,2,2.2674,1.1077,3.4547
2021-09-06,2,2.0861,0.937,3.1519
2021-09-07,2,2.1625,0.981,3.2247
2021-09-08,2,2.0155,0.8928,3.0991
2021-09-09,2,1.8039,0.7119,2.9905
2021-10-01,2,1.7103,0.6233,2.9233
2021-10-02,2,1.6702,0.5024,2.8467
2021-10-03,2,1.9631,0.731,3.0937
2021-10-04,2,1.992,0.8672,3.163
2021-10-05,2,2.2764,1.158,3.3912
2021-10-06,2,2.3324,1.2721,3.5294
2021-11-01,2,1.4634,0.3538,2.5833
2021-11-02,2,2.6333,1.4666,3.7619
2021-11-03,2,2.6075,1.4744,3.7427
2021-11-04,2,2.5172,1.3515,3.604
2021-11-05,2,2.4625,1.2995,3.6326
2021-12-01,2,2.1298,0.9699,3.2595
2021-12-02,2,2.018,0.8491,3.045
2021-12-03,2,1.9473,0.7168,2.985
2021-12-04,2,1.8102,0.583,2.9629
2021-12-05,2,2.0147,0.8586,3.1555
2021-12-06,2,1.9652,0.8498,3.0247
2021-12-07,2,2.1829,1.0739,3.2636
2021-12-08,2,2.1847,1.0288,3.373
2021-12-09,2,2.1273,1.0214,3.2636
2022-01-01,2,2.9053,1.7753,4.0898
2022-01-02,2,2.8744,1.7372,3.9853
2022-01-03,2,2.7526,1.5851,3.8753
2022-01-04,2,2.8836,1.789,4.075
2022-01-05,2,2.7858,1.5937,3.9105
2022-01-06,2,2.6174,1.4555,3.6881
2022-01-07,2,2.4803,1.3611,3.6642
2022-01-08,2,2.2677,1.0636,3.3585
2022-01-09,2,2.3886,1.2379,3.5739
2022-01-10,2,2.2484,1.1925,3.3687
2022-01-11,2,2.3695,1.2756,3.4061
2022-01-12,2,2.2699,1.1312,3.3871
2022-01-13,2,2.108,1.0439,3.2154
2022-01-14,2,1.9852,0.86,3.165
2022-01-15,2,1.7945,0.6867,2.9629
2022-01-16,2,1.9441,0.743,3.1011
2022-01-17,2,1.8388,0.8067,2.9688
2022-01-18,2,2.0001,0.8437,3.1396
2022-01-19,2,1.9453,0.6891,3.0489
2022-02-01,2,2.2417,1.0995,3.3617
2022-02-02,2,2.2566,1.057,3.4868
2022-02-03,2,2.2047,1.0618,3.3454
2022-02-04,2,2.1859,1.1041,3.2863
2022-02-05,2,2.0917,0.938,3.2004
2022-02-06,2,2.3292,1.1842,3.4715
2022-03-01,2,2.6426,1.4906,3.775
2022-03-02,2,2.6051,1.4876,3.7388
2022-03-03,2,2.5016,1.406,3.5861
2022-03-04,2,2.433,1.3001,3.5296
2022-03-05,2,2.2914,1.0902,3.4106
2022-04-01,2,2.7458,1.6283,3.873
2022-04-02,2,2.6141,1.5552,3.717
2022-04-03,2,2.8125,1.6337,3.8337
2022-04-04,2,2.745,1.6032,3.7453
2022-04-05,2,2.9326,1.8089,4.0373
2022-04-06,2,2.8921,1.7518,4.0238
2022-04-07,2,2.7806,1.5488,3.8384
2022-04-08,2,2.6988,1.5317,3.8243
2022-04-09,2,2.5387,1.4321,3.634
2022-04-10,2,2.7081,1.62,3.7487
2022-04-11,2,2.6115,1.4897,3.7719
2022-04-12,2,2.7703,1.6639,3.9025
2022-04-13,2,2.7019,1.5622,3.8879
2022-04-14,2,2.5639,1.4747,3.6992
2022-04-15,2,2.4574,1.3932,3.5698
2022-05-01,2,3.232,2.1408,4.4314
2022-05-02,2,1.9104,0.8206,3.0447
2022-05-03,2,2.1103,0.9941,3.2775
2022-06-01,2,2.318,1.2355,3.3887
2022-06-02,2,2.1909,1.0484,3.3633
2022-06-03,2,2.0977,0.9902,3.2974
2022-06-04,2,1.9313,0.79,3.1008
2022-06-05,2,2.0999,0.9749,3.2284
2022-06-06,2,1.8372,0.6175,2.8635
2022-06-07,2,2.1781,1.0955,3.2194
2022-06-08,2,2.127,0.9889,3.2774
2022-06-09,2,2.0126,0.9509,3.1728
2022-06-10,2,1.9359,0.8249,3.0644
2022-06-11,2,1.7892,0.6228,2.9728
2022-06-12,2,1.9805,0.9026,3.0862
2022-06-13,2,1.914,0.8001,2.9891
2022-06-14,2,2.1108,0.9796,3.234
2022-06-15,2,2.0883,0.8281,3.2287
2022-07-01,2,2.3584,1.1831,3.4625
2022-07-02,2,2.2425,1.0777,3.4167
2022-07-03,2,2.4567,1.3162,3.561
2022-07-04,2,2.4047,1.3253,3.6427
2022-07-05,2,2.6076,1.3948,3.7308
2022-07-06,2,2.5822,1.4124,3.6695
2022-07-07,2,2.4855,1.3692,3.6375
2022-07-08,2,2.4182,1.3089,3.6289
2022-07-09,2,2.2723,1.1714,3.3336
2022-07-10,2,2.4556,1.3667,3.5831
2022-07-11,2,2.3725,1.2339,3.4904
2022-07-12,2,2.5444,1.3718,3.6415
2022-07-13,2,2.4886,1.4021,3.579
2022-07-14,2,2.9968,1.8544,4.1185
2022-07-15,2,2.2681,1.1444,3.3932
2022-08-01,2,1.8762,0.7451,3.0094
2022-08-02,2,2.0911,0.982,3.2673
2022-08-03,2,2.0894,0.9683,3.2219
2022-08-04,2,2.0281,0.9755,3.1451
2022-08-05,2,2.0076,0.8675,3.1536
2022-08-06,2,1.9196,0.746,3.0121
2022-08-07,2,2.1713,1.0041,3.3288
2022-09-01,2,2.7567,1.6004,3.8599
2022-09-02,2,2.6006,1.4468,3.6862
2022-09-03,2,2.3629,1.3511,3.6071
2022-09-04,2,2.4524,1.3617,3.593
2022-10-01,2,1.5935,0.4821,2.7549
2022-10-02,2,1.887,0.8151,3.0086
2022-10-03,2,1.9181,0.6999,3.1576
2022-10-04,2,2.2066,1.0699,3.3594
2022-10-05,2,2.2682,1.11,3.3774
2022-10-06,2,2.2587,1.1373,3.4404
2022-11-01,2,1.7013,0.6373,2.852
2022-11-02,2,2.6466,1.5001,3.7744
2022-11-03,2,2.5536,1.4889,3.7944
2022-11-04,2,2.4967,1.3265,3.5435
2022-11-05,2,2.3677,1.1487,3.4972
2022-12-01,2,2.0819,0.9681,3.2255
2022-12-02,2,2.0024,0.8783,3.1383
2022-12-03,2,1.8559,0.6976,2.9949
2022-12-04,2,2.0505,0.9138,3.1768
2022-12-05,2,1.9909,0.8135,3.132
2022-12-06,2,2.1984,1.0908,3.356
2022-12-07,2,2.1902,1.0184,3.3085
2022-12-08,2,2.1233,1.0304,3.2804
2022-12-09,2,2.0981,0.9363,3.2322
2022-12-10,2,2.0062,0.767,3.069
2022-12-11,2,2.2544,1.1494,3.4413
2022-12-12,2,2.2464,1.1154,3.413
2022-12-13,2,2.5022,1.4453,3.5982
2022-12-14,2,2.5379,1.3362,3.6193
2022-12-15,2,2.5096,1.4108,3.7131
2022-12-16,2,2.5165,1.336,3.6389
2022-12-17,2,2.4496,1.3025,3.5523
2022-12-18,2,2.7151,1.6188,3.8553
2022-12-19,2,2.7159,1.5641,3.8173
2022-12-20,2,2.972,1.9647,4.1353
2022-12-21,2,2.9992,1.8979,4.0569
2022-12-22,2,2.9536,1.8134,4.0822
2022-12-23,2,2.9348,1.8253,4.121
2022-12-24,2,2.834,1.7595,4.0054
2022-12-25,2,3.0582,1.9471,4.2243
2022-12-26,2,3.0109,1.8885,4.2228
2022-12-27,2,3.213,2.1024,4.3469
2022-12-28,2,3.1814,1.9645,4.2738
2022-12-29,2,3.0731,2.0186,4.227
2022-12-30,2,2.9891,1.8383,4.106
2022-12-31,2,2.8218,1.6725,4.018
2023-01-01,2,3.1574,2.0192,4.25
2023-01-02,2,2.8664,1.7585,3.9989
2023-01-03,2,3.0053,1.8916,4.148
2023-01-04,2,2.9139,1.7931,4.02
2023-01-05,2,2.7505,1.6053,3.8594
2023-01-06,2,2.6169,1.4887,3.7544
2023-01-07,2,2.4064,1.3062,3.5268
2023-01-08,2,2.5277,1.3857,3.6458
2023-01-09,2,2.3865,1.2298,3.4467
2023-01-10,2,2.5049,1.4454,3.6835
2019-01-01,3,1.9577,0.627,3.1584
2019-01-02,3,1.9082,0.5997,3.1829
2019-01-03,3,1.9362,0.6242,3.1481
2019-01-04,3,1.8866,0.5802,3.1321
2019-01-05,3,1.6851,0.396,2.8858
2019-01-06,3,1.3095,0.0653,2.5688
2019-01-07,3,1.3596,0.0442,2.6084
2019-01-08,3,1.4137,0.1307,2.6876
2019-01-09,3,1.3872,0.1404,2.6693
2019-02-01,3,1.8526,0.6722,3.1448
2019-02-02,3,1.8045,0.6149,3.0347
2019-02-03,3,1.5808,0.3243,2.7696
2019-02-04,3,1.779,0.5709,3.0482
2019-02-05,3,1.9755,0.6573,3.1328
2019-02-06,3,2.0838,0.8505,3.4996
2019-02-07,3,2.2346,0.9576,3.5699
2019-02-08,3,2.3043,1.016,3.5268
2019-03-01,3,2.4536,1.1988,3.6404
2019-03-02,3,2.343,1.0639,3.6206
2019-03-03,3,2.0617,0.7527,3.2883
2019-03-04,3,2.208,0.8732,3.4101
2019-03-05,3,2.3582,1.1115,3.6324
2019-03-06,3,2.426,1.2844,3.6829
2019-03-07,3,2.542,1.2482,3.7882
2019-03-08,3,2.5821,1.4133,3.8297
2019-03-09,3,2.4709,1.1806,3.7447
2019-03-10,3,2.1845,0.9459,3.4525
2019-03-11,3,2.3208,1.0829,3.5548
2019-04-01,3,2.1474,0.8473,3.3999
2019-04-02,3,2.3118,1.0952,3.5499
2019-04-03,3,2.4017,1.2485,3.7118
2019-04-04,3,2.5481,1.284,3.7342
2019-04-05,3,2.6272,1.3968,3.8616
2019-04-06,3,2.5633,1.3417,3.9323
2019-04-07,3,2.3323,1.1109,3.5764
2019-04-08,3,2.5317,1.3174,3.6918
2019-04-09,3,2.7375,1.4649,3.9971
2019-05-01,3,2.0094,0.7432,3.2913
2019-05-02,3,3.1228,1.8306,4.3455
2019-05-03,3,3.0872,2.0379,4.2751
2019-05-04,3,2.9049,1.6831,4.2652
2019-05-05,3,2.5537,1.3088,3.7825
2019-06-01,3,2.7375,1.5099,3.889
2019-06-02,3,2.3859,1.1688,3.6308
2019-06-03,3,2.4546,1.0981,3.7029
2019-06-04,3,2.5218,1.2852,3.7216
2019-06-05,3,2.5028,1.2944,3.7088
2019-06-06,3,2.5307,1.3066,3.8222
2019-06-07,3,2.4829,1.2473,3.708
2019-06-08,3,2.2858,1.034,3.5927
2019-06-09,3,1.9176,0.6788,3.1672
2019-07-01,3,1.7167,0.5635,2.8617
2019-07-02,3,1.8419,0.5668,3.0847
2019-07-03,3,1.8792,0.733,3.1398
2019-07-04,3,1.9596,0.6813,3.1577
2019-07-05,3,1.9598,0.7662,3.1667
2019-07-06,3,1.8052,0.4857,2.9673
2019-07-07,3,1.473,0.2579,2.7493
2019-07-08,3,1.5624,0.3088,2.8724
2019-07-09,3,1.6514,0.2987,2.7844
2019-08-01,3,2.0559,0.7615,3.295
2019-08-02,3,2.1629,0.9631,3.4307
2019-08-03,3,2.1198,0.9239,3.3969
2019-08-04,3,1.9016,0.7387,3.1012
2019-08-05,3,2.1055,0.8933,3.3864
2019-08-06,3,2.3074,1.0444,3.5499
2019-08-07,3,2.4206,1.1493,3.6295
2019-08-08,3,2.5754,1.214,3.8471
2019-08-09,3,2.6479,1.5106,3.8744
2019-08-10,3,2.5627,1.2907,3.7852
2019-08-11,3,2.2961,0.9588,3.5035
2019-08-12,3,2.447,1.2379,3.6401
2019-08-13,3,2.5925,1.3575,3.7845
2019-08-14,3,2.6475,1.4269,3.8868
2019-08-15,3,1.979,0.7278,3.1932
2019-08-16,3,2.7593,1.4304,3.9997
2019-08-17,3,2.6196,1.2586,3.8302
2019-09-01,3,2.2087,0.9499,3.4659
2019-09-02,3,2.366,1.1122,3.6252
2019-09-03,3,2.5309,1.3245,3.7227
2019-09-04,3,2.6167,1.4131,3.9151
2019-09-05,3,2.7536,1.5081,3.9412
2019-09-06,3,2.8172,1.5573,4.0178
2019-09-07,3,2.7311,1.5164,3.9994
2019-09-08,3,2.4709,1.2365,3.6711
2019-09-09,3,2.6338,1.4417,3.9223
2019-09-10,3,2.7957,1.5617,4.0809
2019-09-11,3,2.8696,1.6922,4.09
2019-10-01,3,1.8056,0.4997,3.0816
2019-10-02,3,1.7837,0.4874,3.0181
2019-10-03,3,1.8177,0.6164,2.9851
2019-10-04,3,1.7851,0.5588,2.9316
2019-10-05,3,1.6116,0.469,2.8484
2019-10-06,3,1.2744,0.0155,2.4444
2019-10-07,3,1.3725,0.1566,2.6597
2019-10-08,3,1.4831,0.2595,2.6359
2019-11-01,3,1.4764,0.2346,2.77
2019-11-02,3,1.9033,0.6311,3.206
2019-11-03,3,1.593,0.3701,2.8887
2019-11-04,3,1.7085,0.4514,2.9068
2019-11-05,3,1.8275,0.5397,3.0384
2019-12-01,3,1.9585,0.771,3.1754
2019-12-02,3,2.0951,0.7583,3.338
2019-12-03,3,2.2326,0.9178,3.4909
2019-12-04,3,2.2856,1.0744,3.4845
2019-12-05,3,2.3857,1.149,3.6773
2019-12-06,3,2.4098,1.2061,3.6398
2019-12-07,3,2.2834,1.0378,3.5801
2019-12-08,3,1.9836,0.6754,3.2703
2019-12-09,3,2.1093,0.8531,3.3825
2020-01-01,3,1.9297,0.746,3.2084
2020-01-02,3,1.9314,0.7632,3.193
2020-01-03,3,1.8872,0.6127,3.1274
2020-02-01,3,1.6501,0.4417,2.9358
2020-02-02,3,1.4313,0.1376,2.6927
2020-02-03,3,1.6358,0.4402,2.9506
2020-02-04,3,1.8397,0.6374,3.0427
2020-02-05,3,1.9563,0.631,3.2413
2020-02-06,3,2.1161,0.779,3.3214
2020-02-07,3,2.1954,0.9979,3.4542
2020-02-08,3,2.1188,0.9538,3.3459
2020-02-09,3,1.8627,0.7153,3.1695
2020-02-10,3,2.0257,0.763,3.315
2020-02-11,3,2.1853,1.0273,3.3775
2020-02-12,3,2.2559,1.1363,3.4038
2020-02-13,3,2.3693,1.1541,3.493
2020-02-14,3,2.4029,1.1501,3.5645
2020-02-15,3,2.2824,1.1119,3.5261
2020-03-01,3,2.0172,0.6809,3.2457
2020-03-02,3,2.1629,0.9183,3.4195
2020-03-03,3,2.3133,1.1398,3.6076
2020-03-04,3,2.3822,1.2173,3.6331
2020-03-05,3,2.5002,1.2196,3.8068
2020-03-06,3,2.5432,1.1809,3.7625
2020-03-07,3,2.4357,1.1769,3.8381
2020-03-08,3,2.1538,0.8669,3.3872
2020-03-09,3,2.2954,1.0179,3.5563
2020-03-10,3,2.4371,1.1582,3.6875
2020-03-11,3,2.4929,1.2242,3.7298
2020-03-12,3,2.5935,1.2988,3.8711
2020-04-01,3,2.3638,1.1489,3.6621
2020-04-02,3,2.5018,1.1532,3.7815
2020-04-03,3,2.5732,1.3001,3.7796
2020-04-04,3,2.5025,1.3011,3.801
2020-04-05,3,2.2658,1.1139,3.5536
2020-04-06,3,2.4609,1.2161,3.6774
2020-04-07,3,2.6638,1.4415,3.8978
2020-04-08,3,2.7877,1.5674,4.029
2020-04-09,3,2.9626,1.6183,4.2066
2020-04-10,3,3.0638,1.8362,4.2373
2020-04-11,3,3.015,1.7676,4.3033
2020-04-12,3,2.7914,1.5281,4.1062
2020-04-13,3,1.7451,0.5461,3.0124
2020-05-01,3,2.1324,0.8451,3.3288
2020-05-02,3,3.0239,1.7531,4.2715
2020-05-03,3,2.6695,1.3655,3.8392
2020-05-04,3,2.7446,1.4813,3.9481
2020-05-05,3,2.8275,1.6275,4.0395
2020-05-06,3,2.8337,1.6283,4.0789
2020-05-07,3,2.8952,1.6463,4.1273
2020-06-01,3,4.0527,2.8297,5.2641
2020-06-02,3,2.6847,1.4272,3.9665
2020-06-03,3,2.6718,1.4236,3.9346
2020-06-04,3,2.7037,1.4705,3.9019
2020-06-05,3,2.6585,1.4504,3.9301
2020-06-06,3,2.4624,1.1773,3.7521
2020-06-07,3,2.0934,0.8626,3.3991
2020-06-08,3,2.1517,0.859,3.2982
2020-06-09,3,2.2154,0.9996,3.4811
2020-06-10,3,2.2003,0.9485,3.5006
2020-06-11,3,2.2384,1.0287,3.4903
2020-06-12,3,2.2077,0.9485,3.4955
2020-06-13,3,2.0338,0.7963,3.2248
2020-06-14,3,1.6942,0.4573,2.8916
2020-06-15,3,1.7877,0.5256,2.9867
2020-06-16,3,1.8919,0.6112,3.1307
2020-06-17,3,1.9208,0.703,3.112
2020-06-18,3,2.0056,0.782,3.2428
2020-07-01,3,1.9983,0.7696,3.1521
2020-07-02,3,2.0866,0.8872,3.4394
2020-07-03,3,2.0949,0.828,3.4029
2020-07-04,3,1.948,0.7703,3.2725
2020-07-05,3,1.623,0.3492,2.8479
2020-07-06,3,1.7189,0.465,3.0209
2020-07-07,3,1.8134,0.6604,3.12
2020-07-08,3,1.8217,0.5775,3.1379
2020-07-09,3,1.8758,0.6356,3.1011
2020-07-10,3,1.8538,0.5948,3.1607
2020-07-11,3,1.6818,0.3256,2.9047
2020-07-12,3,1.3379,0.0407,2.4988
2020-07-13,3,1.4221,0.2474,2.6887
2020-07-14,3,2.0096,0.8149,3.2396
2020-07-15,3,1.5257,0.335,2.7916
2020-07-16,3,1.5934,0.3279,2.8554
2020-08-01,3,2.1441,0.9012,3.3269
2020-08-02,3,1.9293,0.7148,3.2475
2020-08-03,3,2.1384,0.9732,3.3295
2020-08-04,3,2.3471,1.1438,3.4597
2020-08-05,3,2.4685,1.264,3.6704
2020-08-06,3,2.6326,1.3137,3.8531
2020-08-07,3,2.7154,1.4538,3.8808
2020-08-08,3,2.641,1.3923,3.8868
2020-08-09,3,2.3857,1.247,3.5794
2020-09-01,3,2.6226,1.3447,3.8833
2020-09-02,3,2.7041,1.3267,3.9232
2020-09-03,3,2.8381,1.5781,4.1522
2020-09-04,3,2.9003,1.6585,4.2531
2020-09-05,3,2.8145,1.5873,4.0994
2020-09-06,3,2.5561,1.3788,3.8541
2020-09-07,3,2.7226,1.3864,3.9599
2020-09-08,3,2.8897,1.6803,4.1085
2020-10-01,3,2.0317,0.8353,3.2721
