ds,zone_sk,congestion_forecast,congestion_lower,congestion_upper
2019-10-14,2,2.9604,1.79,4.0912
2019-11-01,2,1.8302,0.7932,2.9703
2019-11-02,2,2.6672,1.5356,3.8833
2019-11-03,2,2.8663,1.6906,3.9183
2019-11-04,2,2.8057,1.7165,4.0055
2019-11-05,2,3.006,1.86,4.1936
2019-11-06,2,2.9838,1.9024,4.1477
2019-11-07,2,2.8956,1.8052,4.0677
2019-12-01,2,2.3776,1.3457,3.5285
2019-12-02,2,2.2932,1.1492,3.3917
2019-12-03,2,2.4746,1.4009,3.5613
2019-12-04,2,2.4395,1.3529,3.4819
2019-12-05,2,2.3456,1.2221,3.402
2019-12-06,2,2.2936,1.2219,3.4131
2019-12-07,2,2.1758,1.0006,3.1739
2019-12-08,2,2.3998,1.2484,3.5088
2019-12-09,2,2.3694,1.2581,3.5667
2019-12-10,2,2.6054,1.4088,3.7297
2019-12-11,2,2.6244,1.5361,3.825
2020-01-01,2,3.5339,2.4911,4.6734
2020-01-02,2,3.2125,2.0844,4.3234
2020-01-03,2,3.0957,2.0122,4.2148
2020-02-01,2,2.1785,1.0735,3.303
2020-02-02,2,2.4193,1.3006,3.6065
2020-02-03,2,2.3983,1.2166,3.4798
2020-02-04,2,2.6357,1.5096,3.864
2020-02-05,2,2.6482,1.494,3.8175
2020-02-06,2,2.5923,1.4688,3.7718
2020-02-07,2,2.5682,1.4246,3.7748
2020-02-08,2,2.4675,1.3068,3.5956
2020-03-01,2,2.7706,1.6209,3.9107
2020-03-02,2,2.6974,1.5759,3.8771
2020-03-03,2,2.8841,1.7764,4.0522
2020-03-04,2,2.8479,1.6686,3.9514
2020-04-01,2,3.1428,2.0042,4.2641
2020-04-02,2,3.0485,1.8811,4.1733
2020-04-03,2,2.9846,1.8016,4.0769
2020-04-04,2,2.8427,1.6364,3.9947
2020-04-05,2,3.0304,1.9035,4.0956
2020-04-06,2,2.9518,1.7968,4.1368
2020-04-07,2,3.1279,2.0376,4.2055
2020-04-08,2,3.0758,1.9073,4.1716
2020-04-09,2,2.9528,1.8015,4.0668
2020-04-10,2,2.8598,1.8292,4.0151
2020-04-11,2,2.6889,1.5546,3.7856
2020-05-01,2,3.3812,2.2104,4.5076
2020-05-02,2,1.9898,0.8694,3.2108
2020-05-03,2,2.1945,1.0209,3.3139
2020-05-04,2,2.1419,1.0203,3.2729
2020-05-05,2,2.3526,1.2472,3.5023
2020-05-06,2,2.3434,1.2629,3.4742
2020-05-07,2,2.2709,1.1434,3.4009
2020-05-08,2,2.7837,1.6741,3.8954
2020-05-09,2,2.1274,1.0177,3.2031
2020-05-10,2,2.3547,1.2034,3.4397
2020-05-11,2,2.3207,1.2169,3.346
2020-05-12,2,2.5457,1.3019,3.6749
2020-05-13,2,2.5461,1.4289,3.7016
2020-05-14,2,2.4784,1.3879,3.609
2020-05-15,2,2.4426,1.3164,3.5657
2020-05-16,2,2.3302,1.1769,3.3192
2020-06-01,2,2.1516,0.9846,3.2725
2020-06-02,2,2.4852,1.3886,3.6381
2020-06-03,2,2.4242,1.3391,3.5996
2020-06-04,2,2.2976,1.1364,3.3841
2020-06-05,2,2.2065,1.1109,3.3702
2020-06-06,2,2.0437,0.9607,3.1144
2020-06-07,2,2.2171,1.0774,3.4076
2020-06-08,2,2.1317,0.9596,3.3226
2020-06-09,2,2.3089,1.1449,3.4874
2020-06-10,2,2.2661,1.0904,3.4494
2020-06-11,2,2.1608,1.0831,3.2629
2020-06-12,2,2.0937,0.9726,3.2048
2020-06-13,2,1.957,0.8013,3.1263
2020-06-14,2,2.1584,1.0094,3.3808
2020-06-15,2,2.102,0.9818,3.2385
2020-06-16,2,2.3087,1.2184,3.3696
2020-07-01,2,2.6881,1.5427,3.7882
2020-07-02,2,2.6096,1.4837,3.7183
2020-07-03,2,2.5613,1.4179,3.6784
2020-07-04,2,2.4349,1.3326,3.5799
2020-07-05,2,2.6379,1.4743,3.7513
2020-07-06,2,2.5742,1.5091,3.7071
2020-07-07,2,2.765,1.6787,3.8668
2020-07-08,2,2.7273,1.627,3.87
2020-07-09,2,2.6184,1.4546,3.7579
2020-07-10,2,2.539,1.4491,3.6368
2020-07-11,2,2.3815,1.3255,3.4649
2020-07-12,2,2.5537,1.3611,3.6231
2020-07-13,2,2.4603,1.3541,3.4949
2020-08-01,2,1.8884,0.8483,3.0906
2020-08-02,2,2.1093,0.9352,3.2474
2020-08-03,2,2.0751,0.9062,3.2095
2020-08-04,2,2.307,1.0588,3.3874
2020-08-05,2,2.3217,1.1501,3.3963
2020-08-06,2,2.276,1.1552,3.4106
2020-09-01,2,2.9471,1.8293,4.0897
2020-09-02,2,2.819,1.6828,3.8478
2020-09-03,2,2.6171,1.478,3.771
2020-09-04,2,2.4435,1.332,3.5328
2020-09-05,2,2.1919,1.0719,3.3126
2020-09-06,2,2.2713,1.1871,3.3689
2020-09-07,2,2.0879,0.9806,3.3048
2020-09-08,2,2.1642,0.9335,3.2902
2020-09-09,2,2.0194,0.876,3.0905
2020-09-10,2,1.812,0.7635,2.9599
2020-09-11,2,1.6446,0.4384,2.7602
2020-09-12,2,1.4105,0.3113,2.5414
2020-09-13,2,1.5189,0.3797,2.6503
2020-09-14,2,1.3754,0.1951,2.5027
2020-10-01,2,1.9264,0.745,3.0146
2020-10-02,2,1.9594,0.8619,3.0853
2020-10-03,2,1.9176,0.9211,3.0526
2020-10-04,2,2.207,1.0705,3.3409
2020-10-05,2,2.2305,1.1635,3.3995
2020-10-06,2,2.5082,1.4086,3.6474
2020-10-07,2,2.556,1.4495,3.6998
2020-10-08,2,2.5303,1.5046,3.6724
2020-10-09,2,2.531,1.3786,3.6091
2020-10-10,2,2.4497,1.2538,3.6044
2020-10-11,2,2.6936,1.5884,3.91
2020-12-01,2,2.2354,1.0589,3.3807
2020-12-02,2,2.1913,1.1062,3.4056
2020-12-03,2,2.0876,0.9827,3.1934
2020-12-04,2,2.0257,1.0069,3.1978
2020-12-05,2,1.8978,0.7248,2.9696
2020-12-06,2,2.1116,1.0075,3.2149
2020-12-07,2,2.0715,0.9988,3.1875
2021-01-01,2,3.0854,2.0288,4.2899
2021-01-02,2,2.7182,1.6061,3.8437
2021-01-03,2,2.8561,1.6687,3.9851
2021-01-04,2,2.726,1.5923,3.8034
2021-02-01,2,2.0892,0.9933,3.3047
2021-02-02,2,2.3271,1.1615,3.427
2021-02-03,2,2.3409,1.1606,3.5037
2021-02-04,2,2.2871,1.0919,3.4002
2021-02-05,2,2.2656,1.0761,3.3369
2021-02-06,2,2.1682,1.0516,3.1929
2021-02-07,2,2.4019,1.2315,3.5282
2021-02-08,2,2.3707,1.198,3.6024
2021-02-09,2,2.5954,1.3769,3.7264
2021-02-10,2,2.593,1.5236,3.7661
2021-02-11,2,2.5204,1.4712,3.6547
2021-02-12,2,2.4784,1.3585,3.5172
2021-02-13,2,2.3588,1.2542,3.5473
2021-02-14,2,2.5696,1.5014,3.6914
2021-03-01,2,2.4543,1.287,3.6452
2021-03-02,2,2.64,1.5329,3.7972
2021-03-03,2,2.6027,1.4848,3.6509
2021-03-04,2,2.4995,1.3384,3.6673
2021-03-05,2,2.4315,1.277,3.5293
2021-03-06,2,2.2907,1.1862,3.4966
2021-03-07,2,2.4849,1.3734,3.6103
2021-03-08,2,2.4185,1.2488,3.5016
2021-03-09,2,2.6127,1.3813,3.7282
2021-03-10,2,2.5848,1.466,3.7359
2021-04-01,2,2.7926,1.7537,3.9861
2021-04-02,2,2.7333,1.543,3.8981
2021-04-03,2,2.5963,1.4008,3.7559
2021-04-04,2,2.7891,1.6914,3.8985
2021-05-01,2,2.9932,1.8547,4.0573
2021-05-02,2,1.9342,0.7486,2.9802
2021-05-03,2,1.8756,0.7624,2.9826
2021-05-04,2,2.0808,0.8979,3.1372
2021-05-05,2,2.0675,1.0136,3.3069
2021-05-06,2,1.9916,0.7758,3.1192
2021-05-07,2,1.953,0.7841,3.164
2021-05-08,2,2.392,1.2906,3.4992
2021-05-09,2,2.0698,0.9049,3.115
2021-05-10,2,2.0356,0.8228,3.1837
2021-05-11,2,2.2613,1.0979,3.3521
2021-05-12,2,2.2633,1.203,3.4582
2021-05-13,2,1.0023,0.0,2.1071
2021-05-14,2,2.1656,1.1244,3.3142
2021-06-01,2,2.2964,1.0811,3.4516
2021-06-02,2,2.2359,1.0834,3.3201
2021-06-03,2,2.1089,0.9303,3.2686
2021-06-04,2,2.0168,0.8223,3.1766
2021-06-05,2,1.8521,0.7452,3.0713
2021-06-06,2,2.0231,0.9343,3.1491
2021-06-07,2,1.9346,0.8089,2.9907
2021-06-08,2,2.1082,0.9082,3.3011
2021-06-09,2,2.0614,0.8591,3.2227
2021-06-10,2,1.9517,0.8242,3.0761
2021-06-11,2,1.8801,0.7791,3.0393
2021-06-12,2,1.7387,0.6334,2.907
2021-06-13,2,1.9354,0.8964,3.0725
2021-06-14,2,1.8744,0.7212,2.9699
2021-06-15,2,2.0767,1.0176,3.2472
2021-06-16,2,2.0594,0.9104,3.1895
2021-06-17,2,1.9794,0.7841,3.0813
2021-06-18,2,1.937,0.8609,3.0603
2021-06-19,2,1.8239,0.6117,2.8401
2021-06-20,2,2.0474,0.9552,3.2075
2021-06-21,2,2.0113,0.8858,3.1571
2021-06-22,2,2.2361,1.1296,3.4359
2021-07-01,2,2.3826,1.1976,3.5814
2021-07-02,2,2.3399,1.2363,3.509
2021-07-03,2,2.2194,1.1212,3.3494
2021-07-04,2,2.4285,1.3054,3.6523
2021-07-05,2,2.3713,1.2467,3.5421
2021-08-01,2,1.9019,0.7806,3.037
2021-08-02,2,1.8597,0.6259,3.0399
2021-08-03,2,2.0836,0.9919,3.1636
2021-08-04,2,2.0907,0.9236,3.2989
2021-08-05,2,2.0379,0.7894,3.1767
2021-09-01,2,2.7868,1.6059,3.8686
2021-09-02,2,2.5947,1.5449,3.6726
2021-09-03,2,2.4292,1.2965,3.598
2021-09-04,2,2.1838,1.094,3.241
2021-09-05,2,2.2674,1.3054,3.3619
2021-09-06,2,2.0861,0.9796,3.1317
2021-09-07,2,2.1625,0.9983,3.2568
2021-09-08,2,2.0155,0.9147,3.2098
2021-09-09,2,1.8039,0.7247,2.927
2021-10-01,2,1.7103,0.6167,2.7942
2021-10-02,2,1.6702,0.5833,2.8201
2021-10-03,2,1.9631,0.8005,3.1347
2021-10-04,2,1.992,0.915,3.1399
2021-10-05,2,2.2764,1.1353,3.409
2021-10-06,2,2.3324,1.1609,3.5774
2021-11-01,2,1.4634,0.319,2.5799
2021-11-02,2,2.6333,1.5106,3.7826
2021-11-03,2,2.6075,1.5303,3.738
2021-11-04,2,2.5172,1.3257,3.6968
2021-11-05,2,2.4625,1.3537,3.6077
2021-12-01,2,2.1298,1.0386,3.2732
2021-12-02,2,2.018,0.8757,3.1065
2021-12-03,2,1.9473,0.8211,3.0664
2021-12-04,2,1.8102,0.6899,3.0774
2021-12-05,2,2.0147,0.9017,3.2034
2021-12-06,2,1.9652,0.8922,3.0391
2021-12-07,2,2.1829,1.0854,3.4104
2021-12-08,2,2.1847,1.027,3.3086
2021-12-09,2,2.1273,0.9999,3.2451
2022-01-01,2,2.9053,1.7513,4.1589
2022-01-02,2,2.8744,1.72,3.978
2022-01-03,2,2.7526,1.6388,3.9433
2022-01-04,2,2.8836,1.7669,4.0961
2022-01-05,2,2.7858,1.588,3.9039
2022-01-06,2,2.6174,1.4407,3.8232
2022-01-07,2,2.4803,1.3422,3.5538
2022-01-08,2,2.2677,1.111,3.4277
2022-01-09,2,2.3886,1.2909,3.5071
2022-01-10,2,2.2484,1.1278,3.3183
2022-01-11,2,2.3695,1.1971,3.3628
2022-01-12,2,2.2699,1.1301,3.448
2022-01-13,2,2.108,0.9749,3.3353
2022-01-14,2,1.9852,0.7941,3.1276
2022-01-15,2,1.7945,0.7066,2.9548
2022-01-16,2,1.9441,0.7936,3.0806
2022-01-17,2,1.8388,0.6556,2.999
2022-01-18,2,2.0001,0.8833,3.1975
2022-01-19,2,1.9453,0.8191,3.1177
2022-02-01,2,2.2417,1.1622,3.3501
2022-02-02,2,2.2566,1.146,3.3309
2022-02-03,2,2.2047,1.1024,3.3669
2022-02-04,2,2.1859,1.1213,3.2643
2022-02-05,2,2.0917,1.0012,3.1749
2022-02-06,2,2.3292,1.1936,3.4716
2022-03-01,2,2.6426,1.4797,3.7822
2022-03-02,2,2.6051,1.4548,3.7592
2022-03-03,2,2.5016,1.3678,3.5921
2022-03-04,2,2.433,1.2247,3.5943
2022-03-05,2,2.2914,1.0455,3.3945
2022-04-01,2,2.7458,1.5681,3.8486
2022-04-02,2,2.6141,1.5555,3.7917
2022-04-03,2,2.8125,1.6496,4.0214
2022-04-04,2,2.745,1.5037,3.9417
2022-04-05,2,2.9326,1.8208,4.1142
2022-04-06,2,2.8921,1.7481,4.0241
2022-04-07,2,2.7806,1.6243,3.8898
2022-04-08,2,2.6988,1.5758,3.8824
2022-04-09,2,2.5387,1.3917,3.6467
2022-04-10,2,2.7081,1.678,3.8059
2022-04-11,2,2.6115,1.4602,3.7505
2022-04-12,2,2.7703,1.6295,3.9451
2022-04-13,2,2.7019,1.517,3.8007
2022-04-14,2,2.5639,1.4249,3.6384
2022-04-15,2,2.4574,1.2778,3.5969
2022-05-01,2,3.232,2.1148,4.3227
2022-05-02,2,1.9104,0.7799,3.0476
2022-05-03,2,2.1103,0.9716,3.2386
2022-06-01,2,2.318,1.12,3.4165
2022-06-02,2,2.1909,1.0109,3.2829
2022-06-03,2,2.0977,0.9657,3.2396
2022-06-04,2,1.9313,0.8054,3.0912
2022-06-05,2,2.0999,0.9889,3.2938
2022-06-06,2,1.8372,0.6735,2.9629
2022-06-07,2,2.1781,1.0485,3.3854
2022-06-08,2,2.127,1.0145,3.2497
2022-06-09,2,2.0126,0.9376,3.1213
2022-06-10,2,1.9359,0.8678,3.1537
2022-06-11,2,1.7892,0.6064,2.9906
2022-06-12,2,1.9805,0.7937,3.0163
2022-06-13,2,1.914,0.7112,2.9787
2022-06-14,2,2.1108,0.9936,3.2046
2022-06-15,2,2.0883,0.9873,3.2692
2022-07-01,2,2.3584,1.235,3.4547
2022-07-02,2,2.2425,1.1035,3.3661
2022-07-03,2,2.4567,1.3567,3.611
2022-07-04,2,2.4047,1.2835,3.4986
2022-07-05,2,2.6076,1.4184,3.7102
2022-07-06,2,2.5822,1.3733,3.7211
2022-07-07,2,2.4855,1.3368,3.6927
2022-07-08,2,2.4182,1.2604,3.4569
2022-07-09,2,2.2723,1.1958,3.4733
2022-07-10,2,2.4556,1.2574,3.5798
2022-07-11,2,2.3725,1.2346,3.5255
2022-07-12,2,2.5444,1.4986,3.7014
2022-07-13,2,2.4886,1.4291,3.5521
2022-07-14,2,2.9968,1.7707,4.0763
2022-07-15,2,2.2681,1.2262,3.4021
2022-08-01,2,1.8762,0.7691,2.9099
2022-08-02,2,2.0911,0.9544,3.1296
2022-08-03,2,2.0894,0.9712,3.2355
2022-08-04,2,2.0281,0.8417,3.1855
2022-08-05,2,2.0076,0.9216,3.1999
2022-08-06,2,1.9196,0.7571,3.053
2022-08-07,2,2.1713,1.0645,3.3112
2022-09-01,2,2.7567,1.6837,3.9362
2022-09-02,2,2.6006,1.5286,3.7424
2022-09-03,2,2.3629,1.1874,3.4682
2022-09-04,2,2.4524,1.3141,3.5147
2022-10-01,2,1.5935,0.5111,2.6061
2022-10-02,2,1.887,0.7816,2.9618
2022-10-03,2,1.9181,0.717,3.0112
2022-10-04,2,2.2066,0.9754,3.306
2022-10-05,2,2.2682,1.1376,3.3987
2022-10-06,2,2.2587,1.1526,3.4038
2022-11-01,2,1.7013,0.5674,2.8995
2022-11-02,2,2.6466,1.4575,3.6956
2022-11-03,2,2.5536,1.3041,3.6462
2022-11-04,2,2.4967,1.3958,3.6259
2022-11-05,2,2.3677,1.2243,3.4778
2022-12-01,2,2.0819,0.9816,3.1966
2022-12-02,2,2.0024,0.7969,3.1979
2022-12-03,2,1.8559,0.6888,2.8823
2022-12-04,2,2.0505,1.0296,3.1409
2022-12-05,2,1.9909,0.7857,3.0835
2022-12-06,2,2.1984,1.1695,3.2927
2022-12-07,2,2.1902,1.0126,3.2476
2022-12-08,2,2.1233,1.0675,3.272
2022-12-09,2,2.0981,1.0212,3.2731
2022-12-10,2,2.0062,0.8525,3.0813
2022-12-11,2,2.2544,1.1303,3.4541
2022-12-12,2,2.2464,1.0089,3.2692
2022-12-13,2,2.5022,1.4066,3.6353
2022-12-14,2,2.5379,1.4248,3.6768
2022-12-15,2,2.5096,1.2773,3.6447
2022-12-16,2,2.5165,1.3092,3.6896
2022-12-17,2,2.4496,1.3366,3.607
2022-12-18,2,2.7151,1.6047,3.9136
2022-12-19,2,2.7159,1.6337,3.8367
2022-12-20,2,2.972,1.8665,4.1019
2022-12-21,2,2.9992,1.8095,4.1961
2022-12-22,2,2.9536,1.8151,4.0939
2022-12-23,2,2.9348,1.7875,4.1059
2022-12-24,2,2.834,1.6716,4.0238
2022-12-25,2,3.0582,1.9138,4.1993
2022-12-26,2,3.0109,1.8897,4.0382
2022-12-27,2,3.213,2.1078,4.3152
2022-12-28,2,3.1814,2.044,4.4002
2022-12-29,2,3.0731,1.9458,4.2711
2022-12-30,2,2.9891,1.8204,4.0949
2022-12-31,2,2.8218,1.6747,3.9425
2023-01-01,2,3.1574,2.002,4.2923
2023-01-02,2,2.8664,1.7658,3.9071
2023-01-03,2,3.0053,1.829,4.1133
2023-01-04,2,2.9139,1.7974,4.1132
2023-01-05,2,2.7505,1.4988,3.9065
2023-01-06,2,2.6169,1.497,3.7653
2023-01-07,2,2.4064,1.2992,3.488
2023-01-08,2,2.5277,1.3851,3.6886
2023-01-09,2,2.3865,1.1283,3.4528
2023-01-10,2,2.5049,1.3683,3.6423
2019-01-01,3,1.9577,0.6665,3.152
2019-01-02,3,1.9082,0.7614,3.3004
2019-01-03,3,1.9362,0.7243,3.2671
2019-01-04,3,1.8866,0.688,3.0956
2019-01-05,3,1.6851,0.4764,2.8719
2019-01-06,3,1.3095,0.1105,2.5182
2019-01-07,3,1.3596,0.1807,2.5713
2019-01-08,3,1.4137,0.1969,2.7078
2019-01-09,3,1.3872,0.0917,2.5577
2019-02-01,3,1.8526,0.6571,3.114
2019-02-02,3,1.8045,0.5603,3.0478
2019-02-03,3,1.5808,0.318,2.8587
2019-02-04,3,1.779,0.6329,3.0725
2019-02-05,3,1.9755,0.6407,3.3045
2019-02-06,3,2.0838,0.8901,3.2806
2019-02-07,3,2.2346,0.9453,3.444
2019-02-08,3,2.3043,1.0609,3.5214
2019-03-01,3,2.4536,1.1994,3.7059
2019-03-02,3,2.343,1.1394,3.5491
2019-03-03,3,2.0617,0.826,3.2987
2019-03-04,3,2.208,0.9367,3.5439
2019-03-05,3,2.3582,1.2106,3.6395
2019-03-06,3,2.426,1.2033,3.6528
2019-03-07,3,2.542,1.2827,3.7957
2019-03-08,3,2.5821,1.3592,3.7546
2019-03-09,3,2.4709,1.1885,3.6869
2019-03-10,3,2.1845,0.9029,3.3977
2019-03-11,3,2.3208,1.121,3.4893
2019-04-01,3,2.1474,0.9616,3.322
2019-04-02,3,2.3118,1.116,3.5114
2019-04-03,3,2.4017,1.1661,3.6656
2019-04-04,3,2.5481,1.3008,3.8036
2019-04-05,3,2.6272,1.3743,3.8565
2019-04-06,3,2.5633,1.3297,3.869
2019-04-07,3,2.3323,1.1519,3.5785
2019-04-08,3,2.5317,1.2683,3.8233
2019-04-09,3,2.7375,1.4527,4.0187
2019-05-01,3,2.0094,0.7647,3.2987
2019-05-02,3,3.1228,1.9253,4.2735
2019-05-03,3,3.0872,1.816,4.3496
2019-05-04,3,2.9049,1.5852,4.1218
2019-05-05,3,2.5537,1.2886,3.7653
2019-06-01,3,2.7375,1.3905,3.9794
2019-06-02,3,2.3859,1.1865,3.7291
2019-06-03,3,2.4546,1.1474,3.7426
2019-06-04,3,2.5218,1.2898,3.7385
2019-06-05,3,2.5028,1.2188,3.7214
2019-06-06,3,2.5307,1.2934,3.7335
2019-06-07,3,2.4829,1.2234,3.7904
2019-06-08,3,2.2858,1.0017,3.5328
2019-06-09,3,1.9176,0.63,3.2423
2019-07-01,3,1.7167,0.4814,2.9321
2019-07-02,3,1.8419,0.5838,3.0658
2019-07-03,3,1.8792,0.6894,3.2171
2019-07-04,3,1.9596,0.6,3.2081
2019-07-05,3,1.9598,0.5873,3.1929
2019-07-06,3,1.8052,0.6174,3.0079
2019-07-07,3,1.473,0.2512,2.626
2019-07-08,3,1.5624,0.3613,2.7604
2019-07-09,3,1.6514,0.3737,2.8717
2019-08-01,3,2.0559,0.7911,3.3138
2019-08-02,3,2.1629,0.9265,3.4553
2019-08-03,3,2.1198,0.8105,3.3249
2019-08-04,3,1.9016,0.6468,3.0579
2019-08-05,3,2.1055,0.741,3.3467
2019-08-06,3,2.3074,1.069,3.4902
2019-08-07,3,2.4206,1.2161,3.6401
2019-08-08,3,2.5754,1.4127,3.8096
2019-08-09,3,2.6479,1.3976,3.9192
2019-08-10,3,2.5627,1.3885,3.8285
2019-08-11,3,2.2961,0.9983,3.5368
2019-08-12,3,2.447,1.1873,3.6543
2019-08-13,3,2.5925,1.3079,3.8702
2019-08-14,3,2.6475,1.4145,3.9082
2019-08-15,3,1.979,0.7207,3.2574
2019-08-16,3,2.7593,1.5082,4.0437
2019-08-17,3,2.6196,1.361,3.8173
2019-09-01,3,2.2087,1.0426,3.3899
2019-09-02,3,2.366,1.243,3.5863
2019-09-03,3,2.5309,1.2534,3.7288
2019-09-04,3,2.6167,1.3261,3.8929
2019-09-05,3,2.7536,1.4417,3.9766
2019-09-06,3,2.8172,1.4883,3.9879
2019-09-07,3,2.7311,1.4663,3.9326
2019-09-08,3,2.4709,1.226,3.7055
2019-09-09,3,2.6338,1.3693,3.8647
2019-09-10,3,2.7957,1.4829,4.0377
2019-09-11,3,2.8696,1.696,4.138
2019-10-01,3,1.8056,0.4946,3.0545
2019-10-02,3,1.7837,0.5239,3.0022
2019-10-03,3,1.8177,0.5396,3.0652
2019-10-04,3,1.7851,0.5273,3.0034
2019-10-05,3,1.6116,0.2411,2.7912
2019-10-06,3,1.2744,0.056,2.4679
2019-10-07,3,1.3725,0.1312,2.6257
2019-10-08,3,1.4831,0.1763,2.7482
2019-11-01,3,1.4764,0.2485,2.6765
2019-11-02,3,1.9033,0.6449,3.0623
2019-11-03,3,1.593,0.443,2.755
2019-11-04,3,1.7085,0.4696,2.9443
2019-11-05,3,1.8275,0.5305,3.1442
2019-12-01,3,1.9585,0.8507,3.1601
2019-12-02,3,2.0951,0.8514,3.3339
2019-12-03,3,2.2326,0.9936,3.4889
2019-12-04,3,2.2856,0.9961,3.5497
2019-12-05,3,2.3857,1.1402,3.6471
2019-12-06,3,2.4098,1.1899,3.6315
2019-12-07,3,2.2834,1.0214,3.4747
2019-12-08,3,1.9836,0.6985,3.1672
2019-12-09,3,2.1093,0.942,3.3597
2020-01-01,3,1.9297,0.756,3.216
2020-01-02,3,1.9314,0.6998,3.1751
2020-01-03,3,1.8872,0.6385,3.2239
2020-02-01,3,1.6501,0.4881,2.8781
2020-02-02,3,1.4313,0.202,2.6388
2020-02-03,3,1.6358,0.4186,2.8267
2020-02-04,3,1.8397,0.5705,3.0349
2020-02-05,3,1.9563,0.6197,3.3338
2020-02-06,3,2.1161,0.8678,3.3109
2020-02-07,3,2.1954,0.9689,3.5117
2020-02-08,3,2.1188,0.7785,3.4278
2020-02-09,3,1.8627,0.5686,3.1902
2020-02-10,3,2.0257,0.7061,3.2718
2020-02-11,3,2.1853,0.9951,3.4957
2020-02-12,3,2.2559,0.9668,3.5902
2020-02-13,3,2.3693,1.1069,3.6411
2020-02-14,3,2.4029,1.2185,3.7073
2020-02-15,3,2.2824,0.9638,3.4448
2020-03-01,3,2.0172,0.7497,3.3628
2020-03-02,3,2.1629,0.8973,3.4549
2020-03-03,3,2.3133,1.1295,3.5431
2020-03-04,3,2.3822,1.1449,3.5681
2020-03-05,3,2.5002,1.2713,3.7867
2020-03-06,3,2.5432,1.3507,3.8447
2020-03-07,3,2.4357,1.1645,3.7219
2020-03-08,3,2.1538,0.837,3.4292
2020-03-09,3,2.2954,1.0352,3.5594
2020-03-10,3,2.4371,1.2083,3.7059
2020-03-11,3,2.4929,1.3155,3.7127
2020-03-12,3,2.5935,1.3274,3.7648
2020-04-01,3,2.3638,1.0984,3.5815
2020-04-02,3,2.5018,1.2061,3.7564
2020-04-03,3,2.5732,1.409,3.8322
2020-04-04,3,2.5025,1.3345,3.7214
2020-04-05,3,2.2658,1.0563,3.535
2020-04-06,3,2.4609,1.1699,3.6902
2020-04-07,3,2.6638,1.3507,3.8748
2020-04-08,3,2.7877,1.6038,4.0023
2020-04-09,3,2.9626,1.6302,4.2631
2020-04-10,3,3.0638,1.8017,4.3149
2020-04-11,3,3.015,1.8352,4.3375
2020-04-12,3,2.7914,1.4294,3.918
2020-04-13,3,1.7451,0.4603,2.9353
2020-05-01,3,2.1324,0.8971,3.3864
2020-05-02,3,3.0239,1.7455,4.1988
2020-05-03,3,2.6695,1.4937,3.9734
2020-05-04,3,2.7446,1.5452,4.0142
2020-05-05,3,2.8275,1.5403,4.0834
2020-05-06,3,2.8337,1.4693,4.0809
2020-05-07,3,2.8952,1.6522,4.146
2020-06-01,3,4.0527,2.7617,5.3462
2020-06-02,3,2.6847,1.5597,3.883
2020-06-03,3,2.6718,1.4528,3.9171
2020-06-04,3,2.7037,1.4734,3.9507
2020-06-05,3,2.6585,1.4125,3.9594
2020-06-06,3,2.4624,1.1289,3.691
2020-06-07,3,2.0934,0.8891,3.3589
2020-06-08,3,2.1517,0.9177,3.3519
2020-06-09,3,2.2154,0.9311,3.3894
2020-06-10,3,2.2003,0.9613,3.4658
2020-06-11,3,2.2384,0.9446,3.4822
2020-06-12,3,2.2077,1.024,3.4026
2020-06-13,3,2.0338,0.7863,3.223
2020-06-14,3,1.6942,0.3681,2.8941
2020-06-15,3,1.7877,0.6497,3.0127
2020-06-16,3,1.8919,0.5786,3.1187
2020-06-17,3,1.9208,0.737,3.1253
2020-06-18,3,2.0056,0.834,3.1963
2020-07-01,3,1.9983,0.7445,3.2695
2020-07-02,3,2.0866,0.8283,3.2934
2020-07-03,3,2.0949,0.827,3.286
2020-07-04,3,1.948,0.7468,3.2023
2020-07-05,3,1.623,0.4434,2.8763
2020-07-06,3,1.7189,0.3876,2.9383
2020-07-07,3,1.8134,0.5828,3.0704
2020-07-08,3,1.8217,0.5099,3.0127
2020-07-09,3,1.8758,0.6945,3.1232
2020-07-10,3,1.8538,0.6254,3.0957
2020-07-11,3,1.6818,0.3902,2.883
2020-07-12,3,1.3379,0.0863,2.5846
2020-07-13,3,1.4221,0.1605,2.7227
2020-07-14,3,2.0096,0.882,3.2328
2020-07-15,3,1.5257,0.2021,2.7487
2020-07-16,3,1.5934,0.3582,2.8113
2020-08-01,3,2.1441,0.8755,3.4193
2020-08-02,3,1.9293,0.5607,3.1177
2020-08-03,3,2.1384,0.8529,3.3837
2020-08-04,3,2.3471,1.1109,3.6165
2020-08-05,3,2.4685,1.2539,3.7035
2020-08-06,3,2.6326,1.3808,3.815
2020-08-07,3,2.7154,1.4367,3.9647
2020-08-08,3,2.641,1.4446,3.8166
2020-08-09,3,2.3857,0.9917,3.5122
2020-09-01,3,2.6226,1.4681,3.8153
2020-09-02,3,2.7041,1.4525,4.0125
2020-09-03,3,2.8381,1.6032,4.0138
2020-09-04,3,2.9003,1.6089,4.0516
2020-09-05,3,2.8145,1.6623,4.1809
2020-09-06,3,2.5561,1.2077,3.7744
2020-09-07,3,2.7226,1.4433,3.9891
2020-09-08,3,2.8897,1.6416,4.1152
2020-10-01,3,2.0317,0.7745,3.2243
